DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r
2.162044,20.62,1.559,0.346,0.803,22.649,21.781,20.563,20.244,19.894,0.3885,2.09,0.19699999999999995
2.160572,20.039,7.361,3.439,0.245,24.258,21.133,19.759,19.233,19.307,0.3498,4.5,0.755
2.174698,20.939,1.497,0.518,0.15,22.61,21.434,20.739,20.353,20.006,0.3196,1.87,0.85
2.158111,20.677,11.309,1.406,0.718,23.34,21.904,21.075,20.637,20.285,0.4628,2.27,0.28200000000000003
2.174966,21.977,2.283,2.506,0.394,22.367,22.408,21.454,20.721,20.48,0.6201,0.91,0.606
2.177322,21.294,2.971,2.813,0.284,22.56,22.474,21.204,21.029,23.674,0.1852,1.36,0.716
2.196544,21.55,1.917,0.634,0.05,22.126,21.758,21.494,21.225,20.816,0.4849,0.63,0.95
2.177191,21.21,1.312,0.294,0.441,25.561,22.533,20.979,20.575,20.29,0.347,4.58,0.5589999999999999
2.129691,19.023,2.973,3.046,0.55,20.301,19.408,18.968,18.719,18.599,0.1298,1.33,0.44999999999999996
2.150058,20.854,2.971,1.127,0.613,24.053,22.423,21.072,20.658,21.529,0.3017,2.98,0.387
2.162355,20.847,2.832,0.295,0.65,22.486,22.251,21.346,20.744,20.492,0.5638,1.14,0.35
2.147261,20.878,2.692,4.554,0.151,22.702,20.989,20.381,19.991,19.758,0.2021,2.32,0.849
2.164226,21.149,1.613,0.573,0.229,21.821,21.598,21.162,20.992,21.768,0.1605,0.66,0.771
2.164395,20.406,2.462,0.98,0.502,23.952,21.936,20.366,19.79,19.44,0.3552,3.59,0.498
2.161045,19.79,5.796,2.106,0.365,22.979,21.62,20.291,19.904,19.519,0.3264,2.69,0.635
2.165895,21.852,2.012,1.798,0.596,23.105,22.532,21.523,20.635,20.245,0.6323,1.58,0.404
2.166114,18.88,2.064,0.597,0.85,20.961,19.84,18.828,18.425,18.346,0.2303,2.13,0.15000000000000002
2.16329,19.836,7.361,1.423,0.748,23.682,20.872,19.715,19.177,18.518,0.353,3.97,0.252
2.178255,21.196,2.971,29.682,0.411,19.289,19.642,18.977,19.59,27.451,0.157,0.31,0.589
2.174823,21.649,1.548,0.59,0.05,23.187,22.971,21.529,20.362,19.76,0.6141,1.66,0.95
2.191947,21.847,2.381,0.959,0.05,25.168,23.097,21.69,21.291,21.041,0.341,3.48,0.95
2.193743,18.721,4.102,4.292,0.219,24.936,19.75,18.46,17.884,17.328,0.258,6.48,0.781
2.195303,21.016,2.971,7.501,0.3,24.075,21.456,20.567,20.407,21.869,0.1596,3.51,0.7
2.190463,19.27,2.717,3.187,0.359,22.364,20.374,19.255,18.74,18.436,0.2013,3.11,0.641
2.169883,21.982,1.817,1.099,0.622,24.952,23.145,21.709,21.928,20.92,0.3798,3.24,0.378
2.18566,21.782,3.052,1.135,0.333,22.857,22.407,21.671,21.335,21.703,0.3387,1.19,0.667
2.18595,21.703,1.414,0.46,0.2,23.014,22.411,21.512,20.951,20.332,0.5701,1.5,0.8
2.189956,21.34,2.604,3.884,0.116,23.991,23.354,20.82,20.877,21.478,0.3087,3.17,0.884
2.195344,19.675,2.285,0.624,0.883,22.275,20.697,19.673,19.252,18.84,0.2362,2.6,0.11699999999999999
2.219022,19.905,2.845,2.777,0.4,21.716,20.907,19.888,19.515,19.157,0.3616,1.83,0.6
2.190634,19.272,2.561,1.138,0.803,22.386,20.883,19.193,18.587,18.248,0.3474,3.19,0.19699999999999995
2.207013,20.843,11.309,6.325,0.121,21.401,21.565,20.577,20.482,21.021,0.1909,0.82,0.879
2.196803,21.811,1.729,3.625,0.05,25.321,22.631,21.107,20.071,19.265,0.58,4.21,0.95
2.20336,17.761,3.597,1.869,0.551,20.886,18.884,17.696,17.224,16.838,0.1676,3.19,0.44899999999999995
2.205625,20.051,3.29,1.023,0.577,22.942,21.935,20.112,19.459,18.935,0.4044,2.83,0.42300000000000004
2.193725,20.117,2.627,1.476,0.383,22.125,21.775,20.037,19.454,18.824,0.4042,2.09,0.617
2.192027,21.532,7.361,0.82,0.05,25.433,23.629,22.189,22.412,22.991,0.1963,3.24,0.95
2.193563,21.857,2.043,3.177,0.192,22.037,24.358,21.298,20.223,21.386,0.4221,0.74,0.808
2.213622,21.928,2.223,1.369,0.151,25.614,22.618,21.697,21.144,21.897,0.3114,3.92,0.849
2.203071,21.56,2.971,1.054,0.05,23.559,22.876,21.924,22.181,20.261,0.4058,1.64,0.95
2.220139,18.297,1.402,0.205,1.0,18.988,18.511,18.271,18.019,17.961,0.1334,0.72,0.0
2.223743,20.22,7.361,3.578,0.505,22.652,21.305,19.968,19.48,19.147,0.3014,2.68,0.495
2.216196,21.807,2.295,1.384,0.726,24.096,22.262,21.682,21.426,22.575,0.1617,2.41,0.274
2.227091,21.866,1.915,0.438,1.0,22.71,23.082,21.73,20.543,20.257,0.6377,0.98,0.0
2.227464,21.799,1.284,0.404,0.05,24.102,22.485,21.75,21.507,21.431,0.2729,2.35,0.95
2.218238,20.43,2.563,1.756,0.389,22.875,21.563,20.514,20.075,19.653,0.3668,2.36,0.611
2.224787,21.672,7.361,1.856,0.497,24.498,23.292,21.643,22.605,21.302,0.3785,2.86,0.503
2.193797,18.415,5.215,7.834,0.54,19.661,18.787,18.363,18.126,18.036,0.1114,1.3,0.45999999999999996
2.190145,21.074,2.814,1.203,0.861,24.508,22.342,20.929,20.407,20.165,0.3424,3.58,0.139
2.185487,21.419,1.634,0.819,0.05,24.472,22.97,21.293,20.861,20.208,0.3835,3.18,0.95
2.167701,20.133,2.402,1.77,0.363,22.272,21.005,20.023,19.756,19.227,0.3517,2.25,0.637
2.186988,20.895,1.639,0.708,0.786,21.899,21.423,20.719,20.5,20.249,0.3552,1.18,0.21399999999999997
2.184538,21.11,3.056,2.209,0.781,23.947,21.527,20.889,20.613,20.799,0.1683,3.06,0.21899999999999997
2.188396,19.267,43.773,16.758,0.528,20.244,20.716,19.506,18.872,24.351,0.2196,0.74,0.472
2.173653,21.736,1.359,0.575,0.35,23.684,23.668,21.603,20.632,19.952,0.5455,2.08,0.65
2.207189,19.134,7.766,1.495,0.716,22.788,21.205,19.362,18.665,18.296,0.3954,3.43,0.28400000000000003
2.209406,21.554,1.634,0.739,0.638,23.898,22.602,21.452,21.045,20.225,0.4578,2.45,0.362
2.198333,20.707,11.307,4.23,0.462,21.625,20.894,20.648,20.299,19.351,0.4721,0.98,0.538
2.206219,21.238,7.36,1.964,0.85,22.566,22.283,21.211,21.559,20.138,0.4052,1.36,0.15000000000000002
2.205705,20.42,1.873,0.665,0.832,23.127,22.072,20.334,19.685,19.446,0.3899,2.79,0.16800000000000004
2.19869,20.823,2.056,1.05,0.613,23.41,22.073,20.731,20.095,19.578,0.4286,2.68,0.387
2.19863,19.552,2.936,1.306,0.317,21.828,20.876,19.519,18.859,18.56,0.4107,2.31,0.683
2.215819,21.643,1.78,0.747,0.05,24.082,22.649,21.72,21.152,21.052,0.4592,2.36,0.95
2.211432,20.086,18.021,0.712,0.05,23.269,22.709,21.838,21.149,21.581,0.3776,1.43,0.95
2.194454,20.823,4.075,3.339,0.433,21.958,21.954,20.393,19.714,19.087,0.4695,1.56,0.567
2.222377,21.282,2.103,0.813,0.309,22.889,22.131,21.404,21.355,21.682,0.2276,1.48,0.6910000000000001
2.217894,19.776,2.668,1.208,0.722,24.145,21.054,19.658,19.039,18.579,0.3243,4.49,0.278
2.220741,19.861,3.259,0.858,0.669,26.108,21.835,19.902,19.288,18.899,0.3737,6.21,0.33099999999999996
2.228045,20.674,1.405,0.307,0.05,24.872,22.352,20.645,20.109,19.506,0.3676,4.23,0.95
2.228947,21.612,1.707,1.275,0.119,25.089,22.451,21.522,21.147,21.384,0.2516,3.57,0.881
2.215477,21.238,3.167,1.517,0.471,24.713,23.19,21.4,21.629,21.083,0.364,3.31,0.529
2.215176,21.158,3.103,0.512,0.2,23.009,21.699,21.319,21.269,21.299,0.1767,1.69,0.8
2.230686,20.999,2.662,1.493,0.665,24.081,22.3,20.981,20.425,19.913,0.3859,3.1,0.33499999999999996
2.2218,19.985,2.677,1.507,0.774,24.477,21.769,20.005,19.311,18.956,0.3984,4.47,0.22599999999999998
2.217024,20.62,2.026,1.099,0.683,22.778,21.395,20.561,20.149,20.115,0.3188,2.22,0.31699999999999995
2.237221,21.624,2.257,0.644,0.059,22.943,22.528,21.535,21.431,22.324,0.1709,1.41,0.9410000000000001
2.21456,20.489,3.152,0.641,0.681,22.687,22.548,20.613,19.92,19.237,0.4754,2.07,0.31899999999999995
2.243629,21.587,1.54,0.911,0.05,22.286,22.09,21.405,21.195,21.086,0.4,0.88,0.95
2.252274,20.949,2.29,1.386,0.222,22.686,21.645,21.026,20.842,20.839,0.2497,1.66,0.778
2.244546,20.542,3.197,1.633,0.422,25.897,22.082,20.517,19.845,19.445,0.4161,5.38,0.5780000000000001
2.233668,20.607,3.014,1.163,0.719,22.692,22.452,20.578,19.798,19.5,0.4634,2.11,0.281
2.24058,21.262,2.396,3.405,0.321,21.751,22.02,21.106,20.601,21.512,0.2434,0.64,0.679
2.23692,20.439,1.904,0.629,0.532,25.636,21.981,20.393,19.761,19.537,0.3825,5.24,0.46799999999999997
2.242659,20.399,2.97,2.445,0.581,22.108,21.529,20.43,19.979,19.178,0.4552,1.68,0.41900000000000004
2.240883,21.938,1.381,1.08,0.23,22.294,22.223,21.539,21.26,22.264,0.1917,0.75,0.77
2.256799,21.223,1.657,0.717,0.2,23.118,21.766,20.97,20.935,20.598,0.2921,2.15,0.8
2.255784,20.486,7.36,4.109,0.441,22.122,20.757,20.524,20.345,20.224,0.1262,1.6,0.5589999999999999
2.226176,19.738,3.887,3.412,0.492,22.196,21.339,19.753,19.206,18.867,0.3471,2.44,0.508
2.221615,19.912,2.4,1.937,0.336,21.839,20.799,19.866,19.565,19.311,0.3124,1.97,0.6639999999999999
2.214818,19.634,3.833,3.461,0.585,21.283,19.799,19.337,19.168,19.32,0.0935,1.95,0.41500000000000004
2.212816,20.699,2.97,6.346,0.664,22.162,21.454,20.724,20.597,19.696,0.3843,1.44,0.33599999999999997
2.222473,20.961,2.04,1.507,0.729,22.238,21.782,20.996,20.928,20.824,0.3485,1.24,0.271
2.223279,21.689,2.453,1.043,0.573,23.712,22.519,21.475,20.88,21.167,0.4045,2.24,0.42700000000000005
2.237947,18.866,3.007,2.083,0.925,21.342,20.038,18.842,18.405,18.165,0.2627,2.5,0.07499999999999996
2.241158,20.403,18.021,2.879,0.404,21.689,21.101,20.9,20.837,20.363,0.3838,0.79,0.596
2.247748,21.197,11.307,2.358,0.05,23.258,21.922,21.529,21.336,20.375,0.3943,1.73,0.95
2.246955,21.55,4.584,1.357,0.906,24.068,22.832,22.018,21.951,23.83,0.159,2.05,0.09399999999999997
2.238618,21.982,1.757,2.093,0.367,23.393,22.833,21.843,21.231,21.292,0.506,1.55,0.633
2.246347,21.787,2.97,0.753,0.05,24.661,24.329,21.928,21.023,20.371,0.5276,2.73,0.95
2.23919,21.671,2.29,3.52,0.848,21.113,21.262,20.802,19.647,19.478,0.7251,0.31,0.15200000000000002
2.250884,21.667,1.858,1.087,0.1,24.508,22.575,21.405,20.889,20.696,0.3817,3.1,0.9
2.232216,20.145,2.367,2.125,0.138,21.85,20.317,20.042,19.868,19.922,0.1455,1.81,0.862
2.24846,21.075,2.323,1.616,0.241,22.839,22.037,21.063,20.582,21.212,0.2605,1.78,0.759
2.233405,21.92,2.272,1.291,0.539,23.326,22.36,21.692,20.911,20.838,0.6419,1.63,0.46099999999999997
2.24385,21.015,7.361,2.917,0.456,26.218,22.76,20.851,20.811,24.142,0.2335,5.37,0.544
2.260232,21.579,2.296,1.436,0.75,22.345,22.24,21.348,20.997,20.576,0.4491,1.0,0.25
2.25968,21.358,1.657,0.485,0.05,25.531,22.573,21.25,20.979,20.465,0.373,4.28,0.95
2.252151,20.697,1.663,0.894,0.21,21.66,21.278,20.57,20.527,19.926,0.3515,1.09,0.79
2.242874,20.94,7.36,4.112,0.351,26.568,23.106,21.06,21.353,21.071,0.3553,5.51,0.649
2.269827,21.776,2.333,1.151,0.196,24.279,22.194,21.709,21.579,20.561,0.3613,2.57,0.804
2.259314,19.034,2.649,2.355,0.789,20.431,19.589,18.971,18.655,18.436,0.1922,1.46,0.21099999999999997
2.252597,21.41,2.155,1.178,0.555,23.692,22.01,21.221,20.538,19.92,0.5156,2.47,0.44499999999999995
2.248396,19.804,1.74,0.75,0.368,21.659,20.412,19.753,19.306,19.257,0.1806,1.91,0.632
2.259933,19.711,2.784,3.224,0.417,21.347,20.238,19.667,19.481,19.145,0.2121,1.68,0.583
2.249399,21.677,1.658,0.82,0.151,24.009,23.108,21.595,20.513,19.957,0.5797,2.41,0.849
2.274506,21.743,2.334,0.882,0.488,25.798,22.254,21.16,20.9,20.66,0.3444,4.64,0.512
2.26512,21.475,4.584,1.542,0.6,26.514,23.173,21.309,20.488,19.543,0.529,5.2,0.4
2.269824,21.399,2.765,1.383,0.573,22.927,22.108,21.348,20.92,20.46,0.4545,1.58,0.42700000000000005
2.276876,21.142,2.971,2.125,0.251,21.792,21.703,21.247,21.63,21.813,0.249,0.55,0.749
2.288855,20.479,2.709,2.195,0.545,23.499,21.595,20.401,20.134,19.981,0.3156,3.1,0.45499999999999996
2.283873,20.791,2.404,0.754,0.55,26.086,22.366,20.663,19.917,19.73,0.4347,5.42,0.44999999999999996
2.279754,20.554,2.235,0.882,0.518,23.918,22.553,20.517,20.0,19.447,0.3874,3.4,0.482
2.275642,21.669,1.628,0.373,0.718,23.043,21.754,21.421,21.191,20.83,0.1742,1.62,0.28200000000000003
2.282349,21.589,1.657,0.367,0.403,22.31,22.094,21.425,20.93,20.553,0.5603,0.88,0.597
2.296676,18.786,2.582,0.787,0.837,21.761,19.985,18.743,18.272,17.975,0.2063,3.02,0.16300000000000003
2.299887,20.501,3.944,3.666,0.55,23.809,21.525,20.427,19.857,19.626,0.3282,3.38,0.44999999999999996
2.281719,21.938,1.66,0.344,0.1,23.703,22.431,21.781,21.614,21.283,0.2895,1.92,0.9
2.278844,21.849,1.985,0.707,0.05,24.546,22.801,21.793,21.561,22.202,0.1949,2.75,0.95
2.295616,20.167,3.487,3.018,0.283,22.849,21.622,20.122,19.704,19.099,0.3792,2.73,0.7170000000000001
2.287846,21.674,1.683,0.643,0.05,24.489,23.242,21.563,21.067,20.533,0.3771,2.93,0.95
2.174256,19.598,2.904,3.441,0.389,21.089,20.062,19.643,19.421,19.367,0.1467,1.45,0.611
2.193448,21.392,2.256,0.881,0.251,22.567,22.138,21.268,21.441,21.328,0.3396,1.3,0.749
2.190188,20.875,2.729,2.646,0.11,24.216,21.552,20.63,20.527,19.782,0.3513,3.59,0.89
2.185372,20.37,18.024,3.159,0.689,22.713,21.06,20.364,20.204,21.953,0.1435,2.35,0.31100000000000005
2.18034,21.821,2.971,0.387,0.05,23.984,24.29,22.028,21.117,21.91,0.4203,1.96,0.95
2.188869,21.651,2.971,2.072,0.411,23.593,22.884,21.641,21.362,22.003,0.2614,1.95,0.589
2.195748,18.435,3.798,5.146,0.421,20.721,19.286,18.418,17.959,17.824,0.1734,2.3,0.579
2.205914,18.647,2.218,0.588,0.892,20.908,19.44,18.648,18.279,18.103,0.1519,2.26,0.10799999999999998
2.217156,18.302,2.957,1.245,0.62,22.257,19.701,18.29,17.788,17.429,0.2377,3.97,0.38
2.214091,19.004,2.334,1.156,0.428,22.586,20.288,18.899,18.379,17.978,0.2557,3.69,0.5720000000000001
2.192979,18.8,2.705,1.298,0.375,21.682,20.062,18.785,18.357,17.952,0.2382,2.9,0.625
2.206921,21.849,1.513,0.563,0.404,24.627,22.432,21.621,21.041,20.382,0.4488,3.01,0.596
2.201195,21.463,2.971,1.401,0.05,22.249,22.771,21.902,22.171,21.54,0.4055,0.35,0.95
2.208177,20.441,2.246,0.535,0.621,22.335,20.982,20.496,20.08,19.63,0.2534,1.84,0.379
2.20016,20.603,2.971,4.92,0.2,21.892,21.421,20.311,19.662,19.803,0.5373,1.58,0.8
2.206426,21.179,2.971,0.727,0.294,22.756,22.26,21.462,21.597,20.874,0.3704,1.29,0.706
2.19532,21.156,3.044,3.299,0.839,22.387,21.637,21.063,20.843,20.023,0.398,1.32,0.16100000000000003
2.202236,21.641,2.969,1.647,0.306,22.976,24.106,21.54,20.295,19.942,0.5813,1.44,0.694
2.197929,21.819,1.835,0.675,0.165,23.128,22.908,21.765,21.207,21.114,0.48,1.36,0.835
2.186337,21.13,1.702,0.708,0.627,21.957,21.663,21.048,20.932,19.895,0.4111,0.91,0.373
2.19736,21.357,1.803,0.708,0.674,24.235,22.167,21.35,21.083,20.242,0.396,2.88,0.32599999999999996
2.215649,21.728,2.114,1.624,0.055,22.927,23.697,21.452,20.796,19.787,0.5096,1.47,0.945
2.193435,21.421,2.067,0.806,0.757,22.402,21.749,21.183,21.632,21.438,0.2885,1.22,0.243
2.200701,21.84,7.361,0.916,0.05,22.732,22.414,22.08,22.124,20.632,0.4325,0.65,0.95
2.224106,20.21,2.357,1.292,0.841,21.976,20.801,20.191,19.904,19.361,0.2859,1.78,0.15900000000000003
2.207299,21.158,1.422,0.362,0.417,24.924,22.482,21.122,20.612,20.533,0.3501,3.8,0.583
2.209908,21.221,1.474,0.302,0.458,22.247,22.111,21.204,21.196,20.222,0.4083,1.04,0.542
2.211261,20.673,2.653,2.271,0.469,25.052,21.358,20.68,20.663,20.214,0.2355,4.37,0.531
2.22368,20.451,3.572,1.833,0.346,22.903,21.729,20.328,19.835,19.411,0.3574,2.57,0.654
2.214934,21.273,2.177,1.018,0.546,25.6,22.559,21.21,21.071,21.165,0.2965,4.39,0.45399999999999996
2.221478,21.14,3.771,4.109,0.05,24.004,22.175,20.964,20.579,19.961,0.3649,3.04,0.95
2.210383,18.8,3.054,2.058,0.395,21.569,19.836,18.861,18.323,17.885,0.1525,2.71,0.605
2.221822,21.121,2.732,3.335,0.404,22.993,22.157,20.926,20.425,19.887,0.4196,2.07,0.596
2.221206,21.182,2.19,0.654,0.35,23.308,22.358,21.119,20.467,19.727,0.4902,2.19,0.65
2.23324,19.298,2.811,2.151,0.606,22.367,20.473,19.376,18.82,18.411,0.219,2.99,0.394
2.223522,20.98,3.047,0.82,0.85,23.117,22.531,20.967,19.98,19.525,0.5434,2.15,0.15000000000000002
2.205199,20.101,2.528,2.06,0.208,22.204,20.891,20.071,19.718,19.431,0.242,2.13,0.792
2.210729,20.627,2.9,2.59,0.523,21.668,21.088,20.498,20.17,19.948,0.2807,1.17,0.477
2.23303,21.126,1.721,0.614,0.7,22.268,21.955,21.001,20.596,20.276,0.4592,1.27,0.30000000000000004
2.22088,19.97,3.467,0.54,0.814,24.174,21.251,20.076,19.588,19.212,0.2494,4.1,0.18600000000000005
2.240456,20.201,3.507,3.522,0.423,21.813,20.588,20.168,20.054,20.443,0.1169,1.64,0.577
2.233152,21.229,2.038,1.219,0.485,23.659,22.521,21.32,20.853,20.147,0.4399,2.34,0.515
2.255091,21.609,1.703,0.613,0.05,23.696,23.029,21.857,20.89,20.215,0.6217,1.84,0.95
2.253578,21.633,1.883,0.96,0.05,23.15,22.662,21.585,21.864,23.86,0.1326,1.56,0.95
2.232906,20.849,2.202,1.111,0.658,22.335,21.764,20.904,20.942,19.997,0.3876,1.43,0.34199999999999997
2.237634,21.909,1.813,1.332,0.104,24.824,22.765,21.858,21.38,21.549,0.3263,2.97,0.896
2.238904,20.798,2.234,0.984,0.611,22.399,21.665,20.749,20.682,20.063,0.3612,1.65,0.389
2.242374,21.027,1.585,0.866,0.156,24.134,21.731,20.889,20.67,20.38,0.3055,3.25,0.844
2.241717,21.364,3.33,1.368,0.85,21.816,21.429,21.138,20.945,20.819,0.3599,0.68,0.15000000000000002
2.236656,20.221,18.024,3.518,0.237,22.861,21.05,20.49,20.367,20.618,0.1471,2.37,0.763
2.242982,19.515,2.722,1.714,0.922,21.347,20.588,19.522,19.123,18.675,0.3528,1.83,0.07799999999999996
2.232348,21.061,2.971,1.561,0.513,22.2,22.552,21.088,20.282,19.994,0.5239,1.11,0.487
2.271887,21.774,1.667,0.581,0.287,24.817,24.231,21.627,20.974,22.827,0.387,3.19,0.7130000000000001
2.217333,20.535,1.831,0.429,0.477,22.878,22.296,20.534,19.99,19.342,0.4123,2.34,0.523
2.219743,20.993,2.604,0.959,0.654,22.588,22.121,21.344,20.93,20.248,0.4676,1.24,0.346
2.228051,21.547,1.666,1.08,0.2,24.636,22.31,21.472,20.779,20.657,0.4644,3.16,0.8
2.231989,20.468,2.023,0.959,0.491,22.879,22.605,20.427,19.769,19.273,0.4103,2.45,0.509
2.206737,20.541,2.258,2.153,0.224,22.706,21.207,20.332,19.982,19.52,0.3211,2.37,0.776
2.217241,21.05,3.089,1.383,0.05,23.271,21.678,21.073,21.333,22.772,0.1084,2.2,0.95
2.212636,20.744,11.304,3.799,0.41,21.913,21.862,20.709,20.586,20.743,0.3771,1.2,0.5900000000000001
2.221009,21.573,1.446,0.456,0.05,23.191,22.796,21.47,20.919,21.081,0.4702,1.72,0.95
2.222995,21.919,1.109,0.26,0.1,22.941,22.44,21.735,21.854,22.068,0.2907,1.21,0.9
2.24784,21.116,2.969,3.319,0.536,22.32,21.61,21.128,20.299,21.783,0.2593,1.19,0.46399999999999997
2.248504,21.828,1.32,0.302,0.103,22.891,22.819,21.708,21.505,21.801,0.3664,1.18,0.897
2.22876,20.859,1.932,0.938,0.424,22.191,21.336,20.75,20.489,20.764,0.244,1.44,0.5760000000000001
2.245046,19.666,2.52,1.578,0.764,22.506,21.0,19.665,19.035,18.609,0.3296,2.84,0.236
2.248657,19.58,2.178,1.369,0.936,21.02,20.17,19.513,19.315,19.156,0.2384,1.51,0.06399999999999995
2.250705,19.11,4.25,3.796,0.249,22.689,20.208,18.871,18.288,17.896,0.2528,3.82,0.751
2.228963,20.963,2.971,3.845,0.405,21.946,21.867,20.75,21.934,20.21,0.3732,1.2,0.595
2.253339,21.667,1.614,0.485,0.5,22.775,23.016,21.557,21.256,20.545,0.4132,1.22,0.5
2.245875,20.928,2.971,3.525,0.523,23.257,22.443,20.971,20.519,20.291,0.3773,2.29,0.477
2.238284,21.19,1.455,0.305,0.751,23.802,21.708,21.069,20.98,20.57,0.2539,2.73,0.249
2.23755,21.51,1.489,0.314,0.46,24.88,22.835,21.435,20.928,20.72,0.3539,3.44,0.54
2.245902,21.152,2.162,2.003,0.113,23.297,21.396,21.002,20.798,21.159,0.1331,2.3,0.887
2.242908,20.588,2.98,2.772,0.3,21.612,21.086,20.24,19.756,19.261,0.4444,1.37,0.7
2.237231,20.98,1.995,1.119,0.569,22.688,21.671,20.863,20.846,20.442,0.309,1.82,0.43100000000000005
2.240607,21.475,2.421,1.238,0.404,23.057,23.825,21.437,20.487,20.072,0.5221,1.62,0.596
2.230748,21.66,1.575,1.431,0.127,25.591,22.604,21.398,20.621,19.576,0.5203,4.19,0.873
2.234556,21.603,1.656,0.525,0.05,25.951,22.981,21.596,21.022,20.146,0.4684,4.36,0.95
2.251962,20.582,2.822,1.267,0.43,24.058,21.92,20.656,20.291,20.315,0.345,3.4,0.5700000000000001
2.249489,20.173,2.274,1.026,0.664,25.49,21.631,20.02,19.474,18.999,0.3629,5.47,0.33599999999999997
2.25533,20.284,2.383,1.376,0.689,22.436,21.217,20.33,20.028,20.06,0.277,2.11,0.31100000000000005
2.255059,19.984,2.928,3.096,0.23,21.849,20.84,19.934,19.591,19.191,0.3154,1.91,0.77
2.257797,21.035,2.969,5.044,0.354,23.423,24.237,20.761,19.908,20.723,0.4169,2.66,0.646
2.259274,21.962,1.745,1.331,0.05,23.261,22.5,21.875,22.199,21.917,0.2938,1.39,0.95
2.263087,21.864,2.971,0.848,0.05,23.05,23.28,22.186,21.69,21.721,0.5036,0.86,0.95
2.246707,19.064,3.063,1.056,0.915,22.15,20.607,19.053,18.503,18.089,0.3011,3.1,0.08499999999999996
2.256064,20.024,2.064,0.82,0.805,22.942,21.047,20.044,19.653,19.202,0.2658,2.9,0.19499999999999995
2.25822,19.143,2.497,1.571,0.604,22.375,20.258,19.203,18.851,18.35,0.2006,3.17,0.396
2.248884,21.654,2.971,1.562,0.052,22.999,23.384,21.725,21.254,22.65,0.3065,1.27,0.948
2.268862,21.036,2.158,0.607,0.204,21.72,21.325,20.992,21.054,20.593,0.38,0.73,0.796
2.261659,20.678,2.004,0.558,0.591,23.056,21.07,20.585,20.256,20.264,0.148,2.47,0.40900000000000003
2.263671,21.417,1.857,0.367,0.05,24.649,22.273,21.372,20.878,21.499,0.2918,3.28,0.95
2.275056,21.108,2.971,0.492,0.219,23.675,24.947,21.589,20.554,20.237,0.5008,2.09,0.781
2.266395,20.517,2.437,0.541,0.614,23.633,21.865,20.544,20.022,19.568,0.3631,3.09,0.386
2.262981,20.109,2.219,0.882,0.359,22.318,20.837,20.025,19.617,19.286,0.2216,2.29,0.641
2.28362,20.66,3.222,2.205,0.321,22.348,21.273,20.648,20.524,20.719,0.2071,1.7,0.679
2.274986,20.965,2.122,0.522,0.657,24.725,23.667,20.912,19.922,19.358,0.5112,3.81,0.34299999999999997
2.280113,20.36,2.461,0.882,0.643,21.854,21.46,20.376,19.999,19.764,0.4045,1.48,0.357
2.291636,20.756,3.365,2.722,0.271,23.394,21.058,20.465,20.46,20.357,0.2206,2.93,0.729
2.270008,21.304,2.245,0.579,0.05,25.446,22.701,21.264,20.498,19.864,0.4946,4.18,0.95
2.270724,21.548,2.971,1.207,0.05,25.113,24.672,21.616,20.644,21.712,0.4156,3.5,0.95
2.285643,21.167,2.433,1.425,0.576,22.315,22.033,21.153,20.611,20.994,0.4177,1.16,0.42400000000000004
2.28071,21.508,2.296,1.099,0.5,23.404,22.072,21.253,20.847,20.515,0.4101,2.15,0.5
2.292601,21.77,2.457,1.519,0.45,23.328,24.624,21.556,20.78,20.262,0.4883,1.77,0.55
2.300304,21.917,1.642,0.708,0.315,23.385,23.077,21.733,21.71,21.083,0.3955,1.65,0.685
2.293477,21.171,2.284,1.416,0.15,21.965,21.79,21.091,20.997,20.331,0.3857,0.87,0.85
2.297794,20.347,2.025,0.798,0.464,25.97,21.455,20.298,19.8,19.593,0.2822,5.67,0.536
2.289142,19.982,3.072,1.165,0.468,21.763,20.848,19.927,19.527,19.089,0.3244,1.84,0.532
2.293514,21.754,2.971,1.1,0.203,25.522,24.214,21.989,20.696,19.772,0.6328,3.53,0.7969999999999999
2.250374,19.35,2.181,0.744,0.922,21.372,20.102,19.273,18.929,18.628,0.2279,2.1,0.07799999999999996
2.260551,21.286,2.191,1.484,0.381,22.806,22.285,21.35,20.55,19.887,0.6308,1.46,0.619
2.266705,21.12,2.624,0.626,0.357,24.003,22.249,21.434,20.489,19.955,0.6539,2.57,0.643
2.258655,21.734,1.738,1.834,0.212,22.649,22.355,21.404,21.427,20.748,0.386,1.25,0.788
2.291651,18.551,4.142,4.128,0.214,20.743,19.662,18.533,17.995,17.626,0.2643,2.21,0.786
2.270725,20.844,2.325,1.241,0.57,22.588,21.658,20.728,20.412,20.056,0.394,1.86,0.43000000000000005
2.275255,21.068,2.124,1.265,0.606,22.064,21.814,21.027,20.728,20.653,0.4171,1.04,0.394
2.278145,21.279,2.069,0.936,0.226,23.807,22.611,21.122,20.775,20.251,0.3783,2.68,0.774
2.290262,20.763,2.532,0.838,0.375,24.264,22.338,20.681,19.885,19.439,0.4668,3.58,0.625
2.272524,20.958,2.971,3.638,0.263,22.815,22.441,20.705,20.282,20.258,0.3963,2.11,0.737
2.293452,20.432,2.263,1.592,0.587,22.965,21.455,20.312,19.802,19.45,0.3346,2.65,0.41300000000000003
