source_file,row_id,column,value
nonparam_galfit_vs_astrophot_no_n.csv,12,pearson_r,0.424363432150687
nonparam_galfit_vs_astrophot_no_n.csv,12,pearson_p,0.043568637249538
nonparam_galfit_vs_astrophot_no_n.csv,12,spearman_rho,0.4515810276679842
nonparam_galfit_vs_astrophot_no_n.csv,12,spearman_p,0.0305365255949987
nonparam_galfit_vs_astrophot_no_n.csv,12,abs_spearman,0.4515810276679842
nonparam_galfit_vs_astrophot_no_n.csv,13,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,13,comparison,gini vs AstroPhot inc
nonparam_galfit_vs_astrophot_no_n.csv,13,N,23
nonparam_galfit_vs_astrophot_no_n.csv,13,pearson_r,-0.4514166975154944
nonparam_galfit_vs_astrophot_no_n.csv,13,pearson_p,0.030604609426739
nonparam_galfit_vs_astrophot_no_n.csv,13,spearman_rho,-0.4515810276679842
nonparam_galfit_vs_astrophot_no_n.csv,13,spearman_p,0.0305365255949987
nonparam_galfit_vs_astrophot_no_n.csv,13,abs_spearman,0.4515810276679842
nonparam_galfit_vs_astrophot_no_n.csv,14,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,14,comparison,gini vs AstroPhot Re
nonparam_galfit_vs_astrophot_no_n.csv,14,N,23
nonparam_galfit_vs_astrophot_no_n.csv,14,pearson_r,0.4433488412026259
nonparam_galfit_vs_astrophot_no_n.csv,14,pearson_p,0.0340984651307421
nonparam_galfit_vs_astrophot_no_n.csv,14,spearman_rho,0.0899209486166008
nonparam_galfit_vs_astrophot_no_n.csv,14,spearman_p,0.6832553329339466
nonparam_galfit_vs_astrophot_no_n.csv,14,abs_spearman,0.0899209486166008
nonparam_galfit_vs_astrophot_no_n.csv,15,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,15,comparison,gini vs AstroPhot chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,15,N,23
nonparam_galfit_vs_astrophot_no_n.csv,15,pearson_r,-0.0871728403441554
nonparam_galfit_vs_astrophot_no_n.csv,15,pearson_p,0.6924690960942639
nonparam_galfit_vs_astrophot_no_n.csv,15,spearman_rho,-0.1452569169960474
nonparam_galfit_vs_astrophot_no_n.csv,15,spearman_p,0.5084195727681446
nonparam_galfit_vs_astrophot_no_n.csv,15,abs_spearman,0.1452569169960474
nonparam_galfit_vs_astrophot_no_n.csv,16,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,16,comparison,m20 vs GALFIT q
nonparam_galfit_vs_astrophot_no_n.csv,16,N,23
nonparam_galfit_vs_astrophot_no_n.csv,16,pearson_r,-0.58215270473255
nonparam_galfit_vs_astrophot_no_n.csv,16,pearson_p,0.0035639515401562
nonparam_galfit_vs_astrophot_no_n.csv,16,spearman_rho,-0.6719408522926871
nonparam_galfit_vs_astrophot_no_n.csv,16,spearman_p,0.0004456378058363
nonparam_galfit_vs_astrophot_no_n.csv,16,abs_spearman,0.6719408522926871
nonparam_galfit_vs_astrophot_no_n.csv,17,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,17,comparison,m20 vs GALFIT inc
nonparam_galfit_vs_astrophot_no_n.csv,17,N,23
nonparam_galfit_vs_astrophot_no_n.csv,17,pearson_r,0.6018394791982891
nonparam_galfit_vs_astrophot_no_n.csv,17,pearson_p,0.0023795752510218
nonparam_galfit_vs_astrophot_no_n.csv,17,spearman_rho,0.6719408522926871
nonparam_galfit_vs_astrophot_no_n.csv,17,spearman_p,0.0004456378058363
nonparam_galfit_vs_astrophot_no_n.csv,17,abs_spearman,0.6719408522926871
nonparam_galfit_vs_astrophot_no_n.csv,18,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,18,comparison,m20 vs GALFIT Re
nonparam_galfit_vs_astrophot_no_n.csv,18,N,23
nonparam_galfit_vs_astrophot_no_n.csv,18,pearson_r,0.3759882471789584
nonparam_galfit_vs_astrophot_no_n.csv,18,pearson_p,0.0770346724500278
nonparam_galfit_vs_astrophot_no_n.csv,18,spearman_rho,0.3478260869565217
nonparam_galfit_vs_astrophot_no_n.csv,18,spearman_p,0.1038779178909901
nonparam_galfit_vs_astrophot_no_n.csv,18,abs_spearman,0.3478260869565217
nonparam_galfit_vs_astrophot_no_n.csv,19,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,19,comparison,m20 vs GALFIT chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,19,N,23
nonparam_galfit_vs_astrophot_no_n.csv,19,pearson_r,-0.2464384744725096
nonparam_galfit_vs_astrophot_no_n.csv,19,pearson_p,0.2569790238534222
nonparam_galfit_vs_astrophot_no_n.csv,19,spearman_rho,0.0385375494071146
nonparam_galfit_vs_astrophot_no_n.csv,19,spearman_p,0.8614118662219509
nonparam_galfit_vs_astrophot_no_n.csv,19,abs_spearman,0.0385375494071146
nonparam_galfit_vs_astrophot_no_n.csv,20,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,20,comparison,m20 vs AstroPhot q
nonparam_galfit_vs_astrophot_no_n.csv,20,N,23
nonparam_galfit_vs_astrophot_no_n.csv,20,pearson_r,-0.6092183003439913
nonparam_galfit_vs_astrophot_no_n.csv,20,pearson_p,0.0020315214713205
nonparam_galfit_vs_astrophot_no_n.csv,20,spearman_rho,-0.708498023715415
nonparam_galfit_vs_astrophot_no_n.csv,20,spearman_p,0.0001546462997868
nonparam_galfit_vs_astrophot_no_n.csv,20,abs_spearman,0.708498023715415
nonparam_galfit_vs_astrophot_no_n.csv,21,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,21,comparison,m20 vs AstroPhot inc
nonparam_galfit_vs_astrophot_no_n.csv,21,N,23
nonparam_galfit_vs_astrophot_no_n.csv,21,pearson_r,0.6141480868354099
nonparam_galfit_vs_astrophot_no_n.csv,21,pearson_p,0.0018239069944923
nonparam_galfit_vs_astrophot_no_n.csv,21,spearman_rho,0.708498023715415
nonparam_galfit_vs_astrophot_no_n.csv,21,spearman_p,0.0001546462997868
nonparam_galfit_vs_astrophot_no_n.csv,21,abs_spearman,0.708498023715415
nonparam_galfit_vs_astrophot_no_n.csv,22,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,22,comparison,m20 vs AstroPhot Re
nonparam_galfit_vs_astrophot_no_n.csv,22,N,23
nonparam_galfit_vs_astrophot_no_n.csv,22,pearson_r,-0.4472257255671338
nonparam_galfit_vs_astrophot_no_n.csv,22,pearson_p,0.0323821506354392
nonparam_galfit_vs_astrophot_no_n.csv,22,spearman_rho,-0.0217391304347826
nonparam_galfit_vs_astrophot_no_n.csv,22,spearman_p,0.9215714810608446
nonparam_galfit_vs_astrophot_no_n.csv,22,abs_spearman,0.0217391304347826
nonparam_galfit_vs_astrophot_no_n.csv,23,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,23,comparison,m20 vs AstroPhot chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,23,N,23
nonparam_galfit_vs_astrophot_no_n.csv,23,pearson_r,0.0177410881054469
nonparam_galfit_vs_astrophot_no_n.csv,23,pearson_p,0.9359632902013856
nonparam_galfit_vs_astrophot_no_n.csv,23,spearman_rho,0.2391304347826087
nonparam_galfit_vs_astrophot_no_n.csv,23,spearman_p,0.2718052054570406
nonparam_galfit_vs_astrophot_no_n.csv,23,abs_spearman,0.2391304347826087
nonparam_galfit_vs_astrophot_no_n.csv,24,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,24,comparison,asymmetry vs GALFIT q
nonparam_galfit_vs_astrophot_no_n.csv,24,N,23
nonparam_galfit_vs_astrophot_no_n.csv,24,pearson_r,-0.1759566078004082
nonparam_galfit_vs_astrophot_no_n.csv,24,pearson_p,0.4219202024521568
nonparam_galfit_vs_astrophot_no_n.csv,24,spearman_rho,-0.1364648088541439
nonparam_galfit_vs_astrophot_no_n.csv,24,spearman_p,0.5346781071507827
nonparam_galfit_vs_astrophot_no_n.csv,24,abs_spearman,0.1364648088541439
nonparam_galfit_vs_astrophot_no_n.csv,25,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,25,comparison,asymmetry vs GALFIT inc
nonparam_galfit_vs_astrophot_no_n.csv,25,N,23
nonparam_galfit_vs_astrophot_no_n.csv,25,pearson_r,0.1719785725504525
nonparam_galfit_vs_astrophot_no_n.csv,25,pearson_p,0.4326539859190554
nonparam_galfit_vs_astrophot_no_n.csv,25,spearman_rho,0.1364648088541439
nonparam_galfit_vs_astrophot_no_n.csv,25,spearman_p,0.5346781071507827
nonparam_galfit_vs_astrophot_no_n.csv,25,abs_spearman,0.1364648088541439
nonparam_galfit_vs_astrophot_no_n.csv,26,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,26,comparison,asymmetry vs GALFIT Re
nonparam_galfit_vs_astrophot_no_n.csv,26,N,23
nonparam_galfit_vs_astrophot_no_n.csv,26,pearson_r,-0.0099860394225296
nonparam_galfit_vs_astrophot_no_n.csv,26,pearson_p,0.963930706836332
nonparam_galfit_vs_astrophot_no_n.csv,26,spearman_rho,0.0217391304347826
nonparam_galfit_vs_astrophot_no_n.csv,26,spearman_p,0.9215714810608446
nonparam_galfit_vs_astrophot_no_n.csv,26,abs_spearman,0.0217391304347826
nonparam_galfit_vs_astrophot_no_n.csv,27,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,27,comparison,asymmetry vs GALFIT chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,27,N,23
nonparam_galfit_vs_astrophot_no_n.csv,27,pearson_r,-0.4514229042112769
nonparam_galfit_vs_astrophot_no_n.csv,27,pearson_p,0.0306020357317747
nonparam_galfit_vs_astrophot_no_n.csv,27,spearman_rho,-0.2737154150197629
nonparam_galfit_vs_astrophot_no_n.csv,27,spearman_p,0.2063049907433137
nonparam_galfit_vs_astrophot_no_n.csv,27,abs_spearman,0.2737154150197629
nonparam_galfit_vs_astrophot_no_n.csv,28,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,28,comparison,asymmetry vs AstroPhot q
nonparam_galfit_vs_astrophot_no_n.csv,28,N,23
nonparam_galfit_vs_astrophot_no_n.csv,28,pearson_r,-0.1447616349609373
nonparam_galfit_vs_astrophot_no_n.csv,28,pearson_p,0.509881927995961
nonparam_galfit_vs_astrophot_no_n.csv,28,spearman_rho,-0.0622529644268774
nonparam_galfit_vs_astrophot_no_n.csv,28,spearman_p,0.7778062934206543
nonparam_galfit_vs_astrophot_no_n.csv,28,abs_spearman,0.0622529644268774
nonparam_galfit_vs_astrophot_no_n.csv,29,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,29,comparison,asymmetry vs AstroPhot inc
nonparam_galfit_vs_astrophot_no_n.csv,29,N,23
nonparam_galfit_vs_astrophot_no_n.csv,29,pearson_r,0.2147766648768571
nonparam_galfit_vs_astrophot_no_n.csv,29,pearson_p,0.3250468415066769
nonparam_galfit_vs_astrophot_no_n.csv,29,spearman_rho,0.0622529644268774
nonparam_galfit_vs_astrophot_no_n.csv,29,spearman_p,0.7778062934206543
nonparam_galfit_vs_astrophot_no_n.csv,29,abs_spearman,0.0622529644268774
nonparam_galfit_vs_astrophot_no_n.csv,30,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,30,comparison,asymmetry vs AstroPhot Re
nonparam_galfit_vs_astrophot_no_n.csv,30,N,23
nonparam_galfit_vs_astrophot_no_n.csv,30,pearson_r,-0.1317718596375815
nonparam_galfit_vs_astrophot_no_n.csv,30,pearson_p,0.548948394732943
nonparam_galfit_vs_astrophot_no_n.csv,30,spearman_rho,0.0494071146245059
nonparam_galfit_vs_astrophot_no_n.csv,30,spearman_p,0.8228578988707852
nonparam_galfit_vs_astrophot_no_n.csv,30,abs_spearman,0.0494071146245059
nonparam_galfit_vs_astrophot_no_n.csv,31,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,31,comparison,asymmetry vs AstroPhot chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,31,N,23
nonparam_galfit_vs_astrophot_no_n.csv,31,pearson_r,-0.4123868704987286
nonparam_galfit_vs_astrophot_no_n.csv,31,pearson_p,0.050526775872331
nonparam_galfit_vs_astrophot_no_n.csv,31,spearman_rho,-0.5128458498023715
nonparam_galfit_vs_astrophot_no_n.csv,31,spearman_p,0.0123357488564609
nonparam_galfit_vs_astrophot_no_n.csv,31,abs_spearman,0.5128458498023715
nonparam_galfit_vs_astrophot_no_n.csv,32,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,32,comparison,smoothness vs GALFIT q
nonparam_galfit_vs_astrophot_no_n.csv,32,N,23
nonparam_galfit_vs_astrophot_no_n.csv,32,pearson_r,-0.2846979280439544
nonparam_galfit_vs_astrophot_no_n.csv,32,pearson_p,0.1879505194653095
nonparam_galfit_vs_astrophot_no_n.csv,32,spearman_rho,-0.3024004052008245
nonparam_galfit_vs_astrophot_no_n.csv,32,spearman_p,0.1607734281797259
nonparam_galfit_vs_astrophot_no_n.csv,32,abs_spearman,0.3024004052008245
nonparam_galfit_vs_astrophot_no_n.csv,33,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,33,comparison,smoothness vs GALFIT inc
nonparam_galfit_vs_astrophot_no_n.csv,33,N,23
nonparam_galfit_vs_astrophot_no_n.csv,33,pearson_r,0.3159552454069448
nonparam_galfit_vs_astrophot_no_n.csv,33,pearson_p,0.1419153178459498
nonparam_galfit_vs_astrophot_no_n.csv,33,spearman_rho,0.3024004052008245
nonparam_galfit_vs_astrophot_no_n.csv,33,spearman_p,0.1607734281797259
nonparam_galfit_vs_astrophot_no_n.csv,33,abs_spearman,0.3024004052008245
nonparam_galfit_vs_astrophot_no_n.csv,34,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,34,comparison,smoothness vs GALFIT Re
nonparam_galfit_vs_astrophot_no_n.csv,34,N,23
nonparam_galfit_vs_astrophot_no_n.csv,34,pearson_r,-0.2122431847805047
nonparam_galfit_vs_astrophot_no_n.csv,34,pearson_p,0.3309230344773173
nonparam_galfit_vs_astrophot_no_n.csv,34,spearman_rho,-0.0860534545584503
nonparam_galfit_vs_astrophot_no_n.csv,34,spearman_p,0.6962343403411043
nonparam_galfit_vs_astrophot_no_n.csv,34,abs_spearman,0.0860534545584503
nonparam_galfit_vs_astrophot_no_n.csv,35,family,GALFIT
nonparam_galfit_vs_astrophot_no_n.csv,35,comparison,smoothness vs GALFIT chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,35,N,23
nonparam_galfit_vs_astrophot_no_n.csv,35,pearson_r,-0.4499778178215173
nonparam_galfit_vs_astrophot_no_n.csv,35,pearson_p,0.0312059219386105
nonparam_galfit_vs_astrophot_no_n.csv,35,spearman_rho,-0.1829872309576242
nonparam_galfit_vs_astrophot_no_n.csv,35,spearman_p,0.4033084317013479
nonparam_galfit_vs_astrophot_no_n.csv,35,abs_spearman,0.1829872309576242
nonparam_galfit_vs_astrophot_no_n.csv,36,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,36,comparison,smoothness vs AstroPhot q
nonparam_galfit_vs_astrophot_no_n.csv,36,N,23
nonparam_galfit_vs_astrophot_no_n.csv,36,pearson_r,-0.2471451576039363
nonparam_galfit_vs_astrophot_no_n.csv,36,pearson_p,0.2555734894739065
nonparam_galfit_vs_astrophot_no_n.csv,36,spearman_rho,-0.3066272518749379
nonparam_galfit_vs_astrophot_no_n.csv,36,spearman_p,0.1547143543588412
nonparam_galfit_vs_astrophot_no_n.csv,36,abs_spearman,0.3066272518749379
nonparam_galfit_vs_astrophot_no_n.csv,37,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,37,comparison,smoothness vs AstroPhot inc
nonparam_galfit_vs_astrophot_no_n.csv,37,N,23
nonparam_galfit_vs_astrophot_no_n.csv,37,pearson_r,0.3654861312412369
nonparam_galfit_vs_astrophot_no_n.csv,37,pearson_p,0.0863501021808538
nonparam_galfit_vs_astrophot_no_n.csv,37,spearman_rho,0.3066272518749379
nonparam_galfit_vs_astrophot_no_n.csv,37,spearman_p,0.1547143543588412
nonparam_galfit_vs_astrophot_no_n.csv,37,abs_spearman,0.3066272518749379
nonparam_galfit_vs_astrophot_no_n.csv,38,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,38,comparison,smoothness vs AstroPhot Re
nonparam_galfit_vs_astrophot_no_n.csv,38,N,23
nonparam_galfit_vs_astrophot_no_n.csv,38,pearson_r,-0.4119479508847382
nonparam_galfit_vs_astrophot_no_n.csv,38,pearson_p,0.0507972309836862
nonparam_galfit_vs_astrophot_no_n.csv,38,spearman_rho,-0.3442138182338013
nonparam_galfit_vs_astrophot_no_n.csv,38,spearman_p,0.1077640734981605
nonparam_galfit_vs_astrophot_no_n.csv,38,abs_spearman,0.3442138182338013
nonparam_galfit_vs_astrophot_no_n.csv,39,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n.csv,39,comparison,smoothness vs AstroPhot chi2nu
nonparam_galfit_vs_astrophot_no_n.csv,39,N,23
nonparam_galfit_vs_astrophot_no_n.csv,39,pearson_r,-0.1219544201510854
nonparam_galfit_vs_astrophot_no_n.csv,39,pearson_p,0.5793511970012688
nonparam_galfit_vs_astrophot_no_n.csv,39,spearman_rho,-0.1770525099535931
nonparam_galfit_vs_astrophot_no_n.csv,39,spearman_p,0.4189888111046098
nonparam_galfit_vs_astrophot_no_n.csv,39,abs_spearman,0.1770525099535931
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,0,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,0,median,0.3066272518749379
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,0,mean,0.3048485712411323
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,0,max,0.708498023715415
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,1,family,GALFIT
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,1,median,0.2949749061577245
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,1,mean,0.2799802594803222
nonparam_galfit_vs_astrophot_no_n_aggregate.csv,1,max,0.6719408522926871
nonparam_galfit_vs_astrophot_no_n_significance.csv,0,family,AstroPhot
nonparam_galfit_vs_astrophot_no_n_significance.csv,0,sum,7
nonparam_galfit_vs_astrophot_no_n_significance.csv,0,count,20
nonparam_galfit_vs_astrophot_no_n_significance.csv,0,fraction_significant,0.35
nonparam_galfit_vs_astrophot_no_n_significance.csv,1,family,GALFIT
nonparam_galfit_vs_astrophot_no_n_significance.csv,1,sum,4
nonparam_galfit_vs_astrophot_no_n_significance.csv,1,count,20
nonparam_galfit_vs_astrophot_no_n_significance.csv,1,fraction_significant,0.2
