SequentialID,ra,dec,ACS_MAG_AUTO,b_a,Re_arcsec,ELL_GIM2D,TYPE,STELLARITY
1364.0,150.6830444,2.8327999,22.4751892,0.43969,0.607,0.56031,2.0,0.0
1370.0,150.6824799,2.8324721,22.2622032,0.54091,0.0855,0.45909,3.0,0.0
1371.0,150.6804352,2.821012,22.4914532,0.70124,0.6305,0.29876,2.0,0.0
1375.0,150.6734772,2.790045,20.4604149,0.46311,0.4165,0.53689,2.0,0.0
1376.0,150.68013,2.8296151,20.002409,0.5208699999999999,0.4925,0.47913,2.0,0.0
1379.0,150.6800537,2.831332,18.8602123,0.6033,0.8825,0.3967,3.0,0.0
1380.0,150.6782837,2.8178091,22.4795113,0.77292,0.6115,0.22708,2.0,0.0
1381.0,150.6783142,2.819396,22.3349705,0.79619,0.2865,0.20381,2.0,0.0
1384.0,150.6788483,2.8306501,22.4923878,0.83188,0.4935,0.16812,2.0,0.0
1389.0,150.6744232,2.8116651,22.1073246,0.49095999999999995,0.114,0.50904,2.0,0.0
1390.0,150.6695251,2.785768,20.0804043,0.48449,0.755,0.51551,2.0,0.0
1391.0,150.6746368,2.8149581,22.1871948,0.911942,0.16,0.088058,2.0,0.0
1393.0,150.6768494,2.8293231,22.4066639,0.977529,0.364,0.022471,3.0,0.0
1394.0,150.6761017,2.825505,21.8699627,0.48621000000000003,0.451,0.51379,2.0,0.0
1397.0,150.6738892,2.8143439,21.9213467,0.39271,0.701,0.60729,2.0,0.0
1399.0,150.6749725,2.8251519,19.3227425,0.78841,0.4665,0.21159,2.0,0.0
1408.0,150.6707764,2.806586,22.2361889,0.55803,0.417,0.44197,2.0,0.0
1410.0,150.6723175,2.8166499,20.3610992,0.82467,0.4905,0.17533,2.0,0.0
1412.0,150.6743622,2.8293369,21.4213066,0.7261500000000001,0.4815,0.27385,3.0,0.0
1414.0,150.6716919,2.816741,22.4212379,0.33423,0.4385,0.66577,2.0,0.0
1417.0,150.6660614,2.7871699,22.3455524,0.87366,0.3445,0.12634,2.0,0.0
1418.0,150.6738892,2.8325059,22.1296825,0.85948,0.4345,0.14052,2.0,0.0
1423.0,150.6704712,2.819097,20.4458866,0.7800400000000001,1.112,0.21996,2.0,0.0
1428.0,150.6669464,2.801322,19.950201,0.31579999999999997,1.3049999,0.6842,2.0,0.0
1430.0,150.6681519,2.810674,22.0936642,0.21323000000000003,0.9835,0.78677,2.0,0.0
1436.0,150.6683044,2.81354,22.4373131,0.34646,0.5325,0.65354,2.0,0.0
1437.0,150.6698303,2.8258009,20.1397629,0.78882,0.982,0.21118,3.0,0.0
1440.0,150.6648407,2.8013549,21.9506493,0.7162200000000001,0.5145,0.28378,2.0,0.0
1444.0,150.6621094,2.7894809,21.1769314,0.48116000000000003,0.454,0.51884,2.0,0.0
1445.0,150.6661835,2.8131311,22.2111778,0.40388999999999997,0.574,0.59611,3.0,0.0
1448.0,150.6676788,2.8230669,21.4043484,0.501,0.3645,0.499,2.0,0.0
1451.0,150.6607513,2.787915,21.9075241,0.43583000000000005,0.695,0.56417,2.0,0.0
1452.0,150.6651154,2.813215,21.8499737,0.83018,0.434,0.16982,3.0,0.0
1454.0,150.666748,2.823096,22.3405533,0.83341,0.705,0.16659,1.0,0.0
1456.0,150.6614227,2.7943599,22.4202957,0.80749,0.5045,0.19251,3.0,0.0
1464.0,150.6591797,2.785702,22.5377789,0.76745,0.262,0.23255,3.0,0.0
1470.0,150.664093,2.820128,21.4996643,0.920938,0.813,0.079062,2.0,0.0
1477.0,150.6572571,2.788136,22.2706509,0.74817,0.2955,0.25183,2.0,0.0
1478.0,150.6580353,2.793807,22.2787724,0.41012000000000004,0.945,0.58988,2.0,0.0
1480.0,150.6655731,2.8371,21.7110119,1.0,0.1745,0.0,1.0,0.0
1487.0,150.6602478,2.811729,21.8819084,0.26385000000000003,0.588,0.73615,2.0,0.0
1494.0,150.6565704,2.7983789,20.7949867,0.9999128,0.563,8.72e-05,1.0,0.0
1499.0,150.6580658,2.814527,21.9620914,0.6157,0.476,0.3843,2.0,0.0
1504.0,150.6578217,2.823102,21.4168301,0.71629,0.66,0.28371,2.0,0.0
1510.0,150.6572266,2.8261991,21.955162,0.7340800000000001,0.2905,0.26592,3.0,0.0
1511.0,150.6541748,2.808831,22.2948132,0.17025,0.4865,0.82975,2.0,0.0
1512.0,150.6498566,2.7893281,22.4863548,0.2641,0.621,0.7359,2.0,0.0
1513.0,150.653244,2.809386,22.1580219,0.78638,0.4875,0.21362,2.0,0.0
1520.0,150.6500244,2.8019609,20.2029552,0.7627200000000001,0.6735,0.23728,2.0,0.0
1527.0,150.6561127,2.840822,21.5961819,0.43992,0.485,0.56008,2.0,0.0
1535.0,150.6482086,2.801604,21.1548271,0.40637,0.343,0.59363,2.0,0.0
1541.0,150.6538696,2.841083,18.184679,0.90318,1.201,0.09682,9.0,0.0
1544.0,150.652359,2.8291249,21.9496384,0.924589,0.316,0.075411,1.0,0.0
1546.0,150.6483002,2.806227,22.3664551,0.34547000000000005,0.1865,0.65453,2.0,0.0
1549.0,150.6458282,2.7946579,20.8364964,1.0,0.482,0.0,1.0,0.0
1554.0,150.651001,2.8314641,18.0632954,0.75391,1.97,0.24609,2.0,0.0
1558.0,150.6466217,2.808713,20.881485,0.44057,0.639,0.55943,2.0,0.0
1559.0,150.6517792,2.83882,22.3282166,0.48936,0.418,0.51064,3.0,0.0
1562.0,150.6461029,2.807101,21.6608181,0.62561,0.4245,0.37439,2.0,0.0
1563.0,150.6444397,2.8021469,18.7268028,0.81168,1.3635,0.18832,2.0,0.0
1568.0,150.6482391,2.823143,21.6675415,0.959732,0.489,0.040268,1.0,0.0
1575.0,150.6430511,2.8002479,22.0340137,0.953104,0.1835,0.046896,1.0,0.0
1576.0,150.6445007,2.8089211,21.9400578,0.45003000000000004,0.3085,0.54997,2.0,0.0
1577.0,150.6427002,2.8017509,19.4828835,0.6878299999999999,1.368,0.31217,2.0,0.0
1578.0,150.642395,2.8029499,19.9324017,0.64266,1.022,0.35734,2.0,0.0
1583.0,150.6392059,2.789422,19.1804867,0.64056,0.5075,0.35944,2.0,0.0
1589.0,150.6386871,2.7905569,19.9329929,0.915871,0.3795,0.084129,2.0,0.0
1593.0,150.6459656,2.835808,21.7146778,0.49395,0.448,0.50605,2.0,0.0
1597.0,150.6384888,2.7990639,21.3762856,0.67657,0.4865,0.32343,2.0,0.0
1598.0,150.6438141,2.8294439,21.4045353,0.72836,0.358,0.27164,1.0,0.0
1601.0,150.6375885,2.8024881,21.1315937,0.18674999999999997,0.92,0.81325,3.0,0.0
1602.0,150.6388397,2.8091309,23.1702404,0.39998999999999996,0.1235,0.60001,3.0,0.0
1611.0,150.6425323,2.838378,20.7253437,0.22109999999999996,0.6275,0.7789,2.0,0.0
1612.0,150.638443,2.8153729,21.1511555,0.6268400000000001,0.24,0.37316,3.0,0.0
1613.0,150.635025,2.7976899,20.276947,0.56619,1.2095,0.43381,2.0,0.0
1615.0,150.640686,2.8310499,19.9913864,0.57658,0.782,0.42342,2.0,0.0
1619.0,150.6352997,2.80529,20.6333733,0.58468,0.4805,0.41532,2.0,0.0
1620.0,150.6404419,2.8361199,19.3499775,0.936177,0.5605,0.063823,2.0,0.0
1628.0,150.6378479,2.8273311,22.2638206,0.18562,0.679,0.81438,2.0,0.0
1629.0,150.6329956,2.8006749,21.7353096,0.52678,0.6,0.47322,2.0,0.0
1631.0,150.634613,2.812839,21.6623154,0.5585100000000001,0.55,0.44149,2.0,0.0
1635.0,150.6318054,2.8030009,21.0077496,0.67306,0.4155,0.32694,2.0,0.0
1639.0,150.6311951,2.8074999,21.807663,0.23540000000000005,0.5955,0.7646,2.0,0.0
1642.0,150.6314697,2.8140161,21.9327183,1.0,0.65,0.0,2.0,0.0
1643.0,150.6344757,2.8325939,20.5082664,0.63952,0.6705,0.36048,1.0,0.0
1654.0,150.7839203,2.7508249,21.4203682,0.45940000000000003,0.844,0.5406,2.0,0.0
1655.0,150.7827759,2.7477789,22.3768559,1.0,0.2685,0.0,3.0,0.0
1656.0,150.7825165,2.7478409,21.6916752,0.6203799999999999,0.7145,0.37962,2.0,0.0
1665.0,150.7807312,2.7504549,20.9069653,0.32143,0.2315,0.67857,2.0,0.0
1666.0,150.7756653,2.7223909,21.9804859,0.17515000000000003,1.123,0.82485,2.0,0.0
1670.0,150.781311,2.7555399,22.3942795,0.44084999999999996,0.48,0.55915,2.0,0.0
1671.0,150.7782288,2.7386141,22.5169315,0.46082,0.231,0.53918,2.0,0.0
1675.0,150.7789459,2.7531569,21.213192,0.32093000000000005,0.874,0.67907,2.0,0.0
1678.0,150.7740021,2.729707,20.5476303,0.7973,0.79,0.2027,1.0,0.0
1695.0,150.7726898,2.756875,21.224844,0.5087999999999999,0.3235,0.4912,2.0,0.0
1698.0,150.7692566,2.7444079,19.612421,0.50388,1.1025,0.49612,2.0,0.0
1700.0,150.7680817,2.7407639,22.2432938,0.43261000000000005,0.666,0.56739,2.0,0.0
1702.0,150.7698059,2.752871,20.0675488,0.52547,0.3,0.47453,2.0,0.0
1708.0,150.7672882,2.7469051,22.4533958,0.53845,0.343,0.46155,2.0,0.0
1711.0,150.7639923,2.739701,18.4010315,0.79402,2.5864999,0.20598,2.0,0.0
1718.0,150.763443,2.7439201,21.4497013,0.69242,0.711,0.30758,2.0,0.0
1719.0,150.7657928,2.759001,21.1135654,0.44088000000000005,0.391,0.55912,2.0,0.0
1720.0,150.7646027,2.7588201,19.1793118,0.34957000000000005,1.684,0.65043,2.0,0.0
1724.0,150.7604828,2.7322409,22.340807,0.43782,0.5405,0.56218,2.0,0.0
1730.0,150.7558746,2.716608,18.7094498,0.925003,1.045,0.074997,3.0,0.0
1733.0,150.7562561,2.718698,21.3874035,0.58841,0.7485,0.41159,2.0,0.0
1735.0,150.7606506,2.746666,21.4701061,0.6947300000000001,0.348,0.30527,3.0,0.0
1736.0,150.760788,2.751766,20.5008621,0.39017,0.7525,0.60983,2.0,0.0
1740.0,150.7600708,2.7556951,21.9241562,0.26632999999999996,0.8535,0.73367,2.0,0.0
1745.0,150.7579498,2.750304,22.0369301,0.48361,0.4115,0.51639,3.0,0.0
1747.0,150.7577667,2.7546999,22.0875702,0.7685,0.702,0.2315,3.0,0.0
1749.0,150.7547607,2.7391911,20.6418724,0.8103400000000001,0.7585,0.18966,2.0,0.0
1757.0,150.7713165,2.753654,19.7354889,0.82796,0.587,0.17204,2.0,0.0
1762.0,150.7479858,2.71786,22.2740116,0.52166,0.7315,0.47834,2.0,0.0
1764.0,150.7539368,2.753695,20.0687637,0.5295000000000001,0.525,0.4705,2.0,0.0
1769.0,150.7509766,2.74383,22.1740665,0.76742,0.3115,0.23258,1.0,0.0
1770.0,150.7510376,2.7496929,22.1020374,0.7547200000000001,0.3375,0.24528,2.0,0.0
1772.0,150.7527924,2.7607999,22.2066746,0.91068,0.2075,0.08932,3.0,0.0
1775.0,150.7492981,2.7461441,21.7229061,0.28835999999999995,0.609,0.71164,2.0,0.0
1777.0,150.7481232,2.742758,19.5263271,0.6369,1.524,0.3631,2.0,0.0
1778.0,150.7515869,2.760632,22.0895157,0.63696,0.696,0.36304,2.0,0.0
1792.0,150.7464294,2.733201,19.640789,0.42277,0.665,0.57723,2.0,0.0
1793.0,150.7488556,2.7616119,21.5898228,0.4142,0.6585,0.5858,2.0,0.0
1799.0,150.7485352,2.7687399,20.3558006,0.49458,1.5925,0.50542,2.0,0.0
1800.0,150.7433167,2.7375021,22.0069771,0.44413,0.713,0.55587,3.0,0.0
1802.0,150.7485809,2.76965,21.4064312,0.9951575,0.7005,0.0048425,2.0,0.0
1805.0,150.7443695,2.752799,18.4155636,0.3841,1.9529999,0.6159,2.0,0.0
1809.0,150.739502,2.725461,20.8236542,0.55518,0.8295,0.44482,2.0,0.0
1818.0,150.7357025,2.722801,22.3092194,0.7052499999999999,0.5985,0.29475,2.0,0.0
1820.0,150.7409668,2.753469,22.4361153,0.5103,0.796,0.4897,2.0,0.0
1821.0,150.7356415,2.731272,18.6380081,0.8597,1.4715,0.1403,2.0,0.0
1825.0,150.7380676,2.743717,22.2957611,0.65229,0.577,0.34771,2.0,0.0
1833.0,150.7341461,2.734493,21.6907501,0.66632,0.3975,0.33368,2.0,0.0
1836.0,150.7359467,2.750766,21.2057705,0.44554000000000005,0.758,0.55446,2.0,0.0
1837.0,150.7378845,2.761971,20.4449787,0.89868,0.917,0.10132,2.0,0.0
1838.0,150.7322388,2.7300551,20.365757,0.6037,0.384,0.3963,2.0,0.0
1839.0,150.7374725,2.7638519,19.3851299,0.55104,1.0765001,0.44896,2.0,0.0
1844.0,150.7304077,2.730973,21.3497219,0.76561,1.2180001,0.23439,1.0,0.0
1845.0,150.7301025,2.7319069,19.1179428,0.60007,0.8095,0.39993,2.0,0.0
1846.0,150.7358704,2.7622249,22.3334999,0.38404000000000005,0.388,0.61596,2.0,0.0
1853.0,150.7300262,2.7345619,22.4473591,0.50403,0.316,0.49597,2.0,0.0
1854.0,150.729538,2.738729,19.3777218,0.30301,0.9975,0.69699,2.0,0.0
1857.0,150.7275543,2.732023,20.1072102,0.77907,0.422,0.22093,1.0,0.0
1875.0,150.7671967,2.676995,20.7207165,0.7263999999999999,0.418,0.2736,2.0,0.0
1876.0,150.7710876,2.7005351,20.5059071,0.910133,0.8015,0.089867,2.0,0.0
1877.0,150.7654266,2.669524,21.9007301,0.56481,0.449,0.43519,2.0,0.0
1885.0,150.7668304,2.6886981,21.6195965,0.62741,1.028,0.37259,2.0,0.0
1892.0,150.7641602,2.6855161,20.2201023,0.69581,0.6465,0.30419,3.0,0.0
1893.0,150.7648468,2.688261,21.9808178,0.918798,0.173,0.081202,1.0,0.0
1898.0,150.7649384,2.697129,21.3430443,0.38868,0.63,0.61132,2.0,0.0
1899.0,150.7626801,2.684504,22.294693,0.77809,0.2685,0.22191,1.0,0.0
1903.0,150.7583008,2.6689041,22.410984,0.47906000000000004,0.732,0.52094,2.0,0.0
1905.0,150.7594452,2.6773319,21.7892799,0.70008,0.6935,0.29992,3.0,0.0
1910.0,150.7572479,2.6692829,22.4645519,0.29142,0.803,0.70858,2.0,0.0
1911.0,150.7620697,2.6973081,21.9338112,0.77798,0.441,0.22202,2.0,0.0
1914.0,150.7612,2.694253,22.0688057,0.67501,0.5715,0.32499,2.0,0.0
1917.0,150.7575531,2.6765139,21.5669403,0.7196,0.837,0.2804,2.0,0.0
1920.0,150.7554474,2.6687429,22.4965477,0.34774000000000005,0.2495,0.65226,3.0,0.0
1921.0,150.7544708,2.664402,22.1214581,0.6398699999999999,0.469,0.36013,2.0,0.0
1924.0,150.7552795,2.6740589,21.735321,0.74332,0.7215,0.25668,2.0,0.0
1928.0,150.7541656,2.6726279,21.4043636,0.904493,0.4545,0.095507,2.0,0.0
1931.0,150.7565002,2.6875191,22.4540997,0.40902000000000005,0.9295,0.59098,2.0,0.0
1935.0,150.7598114,2.7128651,20.8975143,0.5769299999999999,1.0915,0.42307,2.0,0.0
1940.0,150.7563324,2.700331,22.1922741,0.73001,0.1975,0.26999,2.0,0.0
1941.0,150.7575073,2.711834,18.2538738,0.6522399999999999,1.6440001,0.34776,2.0,0.0
1942.0,150.7565155,2.703469,22.2819824,0.38204000000000005,0.551,0.61796,2.0,0.0
1944.0,150.7566833,2.706733,21.5642929,0.58361,1.2025,0.41639,2.0,0.0
1946.0,150.7536469,2.6919911,21.6585541,0.8636699999999999,0.1895,0.13633,2.0,0.0
1951.0,150.746994,2.666023,21.3492126,0.7190300000000001,0.565,0.28097,1.0,0.0
1952.0,150.7477722,2.6755731,18.40868,0.7553300000000001,0.4645,0.24467,2.0,0.0
1953.0,150.7475891,2.676053,17.8137569,0.20364000000000004,1.5165,0.79636,2.0,0.0
1956.0,150.7492523,2.690325,21.8257313,0.52871,0.1345,0.47129,2.0,0.0
1959.0,150.7517548,2.708034,21.4941711,0.30008,0.82,0.69992,2.0,0.0
1966.0,150.743454,2.669193,22.3316727,0.8342499999999999,0.127,0.16575,2.0,0.0
1968.0,150.7493134,2.7038691,22.0303841,0.5285299999999999,0.4355,0.47147,2.0,0.0
1978.0,150.7430267,2.6804769,20.7408829,0.86107,0.507,0.13893,1.0,0.0
1982.0,150.7448425,2.6959741,22.107048,0.73197,0.431,0.26803,3.0,0.0
1989.0,150.7396851,2.6727381,22.2006302,0.7922,0.2095,0.2078,1.0,0.0
1990.0,150.7426605,2.6902061,21.1435375,0.58126,0.4065,0.41874,2.0,0.0
1993.0,150.7383423,2.669158,22.1677341,0.88451,0.334,0.11549,3.0,0.0
1994.0,150.7426605,2.6948149,20.0945663,0.45104,0.6775,0.54896,2.0,0.0
1998.0,150.743103,2.6796269,22.4993496,0.73649,0.176,0.26351,2.0,0.0
2000.0,150.7373657,2.6673419,22.3908272,0.42023999999999995,0.5465,0.57976,2.0,0.0
2001.0,150.7373505,2.667522,23.6808167,0.37622,0.3355,0.62378,2.0,0.0
2003.0,150.7362823,2.6655509,21.2227459,0.65004,0.3215,0.34996,3.0,0.0
2006.0,150.7368774,2.671608,21.4034786,0.5351699999999999,0.9535,0.46483,2.0,0.0
2009.0,150.7411194,2.6984539,22.326025,0.4173,0.4345,0.5827,2.0,0.0
2012.0,150.735321,2.6694281,21.6217995,0.65262,0.7855,0.34738,2.0,0.0
2013.0,150.7375641,2.6858461,22.3961239,0.8112900000000001,0.3,0.18871,2.0,0.0
2014.0,150.7375641,2.686033,23.4753952,0.16268000000000005,0.332,0.83732,2.0,0.0
2022.0,150.7409668,2.7154031,20.8110714,0.83114,0.8545,0.16886,2.0,0.0
2024.0,150.7377625,2.6975131,22.3733406,0.28030999999999995,0.2595,0.71969,2.0,0.0
2038.0,150.739502,2.716893,21.6590157,0.5078,0.7195,0.4922,2.0,0.0
2040.0,150.7315369,2.673516,21.2532692,0.82287,0.3435,0.17713,2.0,0.0
2046.0,150.7302856,2.672281,20.8134651,0.74366,0.884,0.25634,2.0,0.0
2049.0,150.7317047,2.6838579,19.3365421,0.78335,1.21,0.21665,2.0,0.0
2057.0,150.7277069,2.6666269,22.4218636,0.8005599999999999,0.361,0.19944,2.0,0.0
2062.0,150.7264099,2.6673369,22.0462627,0.57657,0.344,0.42343,2.0,0.0
2071.0,150.7288361,2.699501,21.5149708,0.71452,0.384,0.28548,3.0,0.0
2072.0,150.7232666,2.6714711,21.7529087,0.63142,0.545,0.36858,2.0,0.0
2075.0,150.7272644,2.6967859,22.4764404,0.5286299999999999,0.125,0.47137,2.0,0.0
2078.0,150.7249756,2.690953,21.2195301,0.56264,0.5505,0.43736,2.0,0.0
2093.0,150.7281494,2.718713,21.2580471,0.70704,0.739,0.29296,2.0,0.0
2104.0,150.7246704,2.71047,22.3820038,0.80411,0.7225,0.19589,2.0,0.0
2123.0,150.7091827,2.6469619,18.5500031,0.9905666,2.0250001,0.0094334,2.0,0.0
2126.0,150.766922,2.6587341,22.224802,0.73541,0.47,0.26459,2.0,0.0
2128.0,150.7623901,2.6374111,20.513895,0.27013,1.0915,0.72987,2.0,0.0
2131.0,150.7624817,2.6408041,22.5190868,0.22475,0.6755,0.77525,2.0,0.0
2138.0,150.7626801,2.6476979,20.0057335,0.34124,1.3609999,0.65876,2.0,0.0
2141.0,150.7580566,2.624841,20.466383,0.36079000000000006,0.8925,0.63921,2.0,0.0
2142.0,150.7602539,2.637182,21.260664,0.59891,0.737,0.40109,3.0,0.0
2146.0,150.7633362,2.657927,21.1621876,0.44184999999999997,0.6305,0.55815,2.0,0.0
2149.0,150.7572784,2.626246,21.8643799,0.6470899999999999,0.3675,0.35291,2.0,0.0
2150.0,150.7584839,2.636421,21.3559837,0.71978,0.5715,0.28022,2.0,0.0
2154.0,150.7547913,2.625427,21.7462482,0.70126,0.697,0.29874,2.0,0.0
2160.0,150.7536926,2.6324439,22.4948692,0.7376400000000001,0.4865,0.26236,2.0,0.0
2164.0,150.7520142,2.6290281,21.7356472,0.934176,0.301,0.065824,3.0,0.0
2183.0,150.7463379,2.6153989,20.4317322,0.89989,1.2345001,0.10011,3.0,0.0
2187.0,150.7465363,2.6226399,19.7024536,0.80626,0.6275,0.19374,2.0,0.0
2188.0,150.7450867,2.613755,21.3045902,0.55948,0.445,0.44052,2.0,0.0
2192.0,150.7430573,2.60992,21.3581371,0.7545,0.4325,0.2455,3.0,0.0
2196.0,150.7519073,2.6623399,22.4524517,0.57952,0.44,0.42048,2.0,0.0
2198.0,150.7433319,2.6197121,21.9817581,0.28906,0.781,0.71094,2.0,0.0
2206.0,150.7449341,2.6413059,22.1616745,0.40908999999999995,1.094,0.59091,2.0,0.0
2211.0,150.7386322,2.6095431,21.1691589,0.69169,0.458,0.30831,2.0,0.0
2212.0,150.7419586,2.62885,21.7968006,0.27014000000000005,0.6785,0.72986,2.0,0.0
2218.0,150.7431183,2.644748,19.4077988,0.29051000000000005,0.798,0.70949,2.0,0.0
2223.0,150.7438507,2.660738,20.5342464,0.25061999999999995,1.6569999,0.74938,2.0,0.0
2225.0,150.7433624,2.6570971,21.3813763,0.67788,0.75,0.32212,3.0,0.0
2226.0,150.7427826,2.6546581,21.5029736,0.57836,0.715,0.42164,2.0,0.0
2230.0,150.7432098,2.6631539,19.5735989,0.84158,0.866,0.15842,2.0,0.0
2232.0,150.7387543,2.6367769,22.3357849,0.60953,0.4105,0.39047,2.0,0.0
2237.0,150.7406158,2.65486,19.5828762,0.63643,1.02,0.36357,2.0,0.0
2239.0,150.7380829,2.6437359,22.4555664,0.17837000000000003,0.866,0.82163,2.0,0.0
2240.0,150.7406464,2.6583321,21.4620533,0.7384,0.5005,0.2616,2.0,0.0
2242.0,150.7356873,2.6309111,22.4497147,0.39548000000000005,0.4465,0.60452,2.0,0.0
2246.0,150.7389832,2.655565,21.3878059,0.85671,0.63,0.14329,3.0,0.0
2249.0,150.7376556,2.6527469,21.6588135,0.5265599999999999,0.4335,0.47344,3.0,0.0
2251.0,150.7380676,2.6556151,22.0833435,0.46145,0.8105,0.53855,2.0,0.0
2259.0,150.7362823,2.653671,22.3606148,0.7364299999999999,0.341,0.26357,2.0,0.0
2261.0,150.7345428,2.6508689,21.5086327,0.58386,0.326,0.41614,2.0,0.0
2265.0,150.7270508,2.612299,21.4326496,0.26692000000000005,0.3695,0.73308,2.0,0.0
2266.0,150.7280884,2.619544,20.6038704,0.918579,0.619,0.081421,2.0,0.0
2267.0,150.7276917,2.6164651,22.1739197,0.88766,0.1675,0.11234,1.0,0.0
2268.0,150.7317352,2.639492,21.781374,0.41945,0.632,0.58055,2.0,0.0
2269.0,150.7285767,2.624851,20.3179398,0.93435,0.5745,0.06565,1.0,0.0
2271.0,150.7263031,2.6142049,19.1619358,0.39788999999999997,1.3175,0.60211,2.0,0.0
2274.0,150.7262726,2.620924,20.4634209,0.30055,1.061,0.69945,2.0,0.0
2275.0,150.7272186,2.6258271,20.6908302,0.71592,0.509,0.28408,2.0,0.0
2276.0,150.7333832,2.6619229,22.1075115,0.45421,0.758,0.54579,2.0,0.0
2284.0,150.7319641,2.658807,22.2813625,0.906908,0.2085,0.093092,2.0,0.0
2287.0,150.7258759,2.6287651,21.3565674,0.6936599999999999,0.717,0.30634,2.0,0.0
2288.0,150.7262726,2.6319001,21.2458572,0.5758300000000001,0.7225,0.42417,3.0,0.0
2289.0,150.7260742,2.6319499,21.271822,0.5763199999999999,0.721,0.42368,3.0,0.0
2292.0,150.7295074,2.6520021,21.6329536,0.63792,0.6725,0.36208,2.0,0.0
2296.0,150.7247162,2.6279349,20.6480274,0.56968,0.747,0.43032,2.0,0.0
2299.0,150.7273865,2.647253,21.4820042,1.0,0.6905,0.0,2.0,0.0
2302.0,150.7284698,2.6560581,21.7383842,0.52833,0.5,0.47167,2.0,0.0
2307.0,150.7240753,2.640878,22.0383129,0.53462,0.5805,0.46538,2.0,0.0
2317.0,150.7170715,2.611867,22.2262459,0.83283,0.2445,0.16717,1.0,0.0
2318.0,150.7240448,2.652633,21.9911556,0.5312600000000001,0.5235,0.46874,2.0,0.0
2319.0,150.725708,2.663352,22.4965305,0.45911,0.2625,0.54089,3.0,0.0
2320.0,150.7249298,2.662046,21.7813053,0.7123200000000001,0.344,0.28768,2.0,0.0
2322.0,150.7238007,2.6620221,22.2977943,0.953125,0.1935,0.046875,1.0,0.0
2324.0,150.7238922,2.663662,20.7527924,0.6612199999999999,0.7245,0.33878,3.0,0.0
2326.0,150.7181549,2.6315141,22.7871456,0.17962,0.7565,0.82038,2.0,0.0
2327.0,150.7164001,2.6225901,22.019331,0.52085,0.948,0.47915,2.0,0.0
2336.0,150.7215576,2.663404,22.4666042,0.29922000000000004,0.6545,0.70078,2.0,0.0
2338.0,150.7205963,2.6620221,22.3473492,0.42804,0.282,0.57196,3.0,0.0
2345.0,150.7140503,2.6392059,22.2637463,0.56924,0.439,0.43076,2.0,0.0
2347.0,150.7123718,2.6334009,20.42733,0.76843,0.6045,0.23157,2.0,0.0
2348.0,150.7120819,2.6328239,20.4485855,0.936527,0.683,0.063473,3.0,0.0
2349.0,150.7181091,2.666137,21.4421406,0.60087,0.51,0.39913,2.0,0.0
2351.0,150.7168579,2.6662791,19.172308,0.51393,0.5575,0.48607,2.0,0.0
2353.0,150.7077942,2.61727,21.9751644,0.52425,0.3045,0.47575,2.0,0.0
2355.0,150.706131,2.6266971,21.7653275,0.59325,0.645,0.40675,2.0,0.0
2374.0,150.7571106,2.6047399,21.9104691,0.27356,0.714,0.72644,2.0,0.0
2375.0,150.7562256,2.600498,20.3242741,0.5965400000000001,1.1595,0.40346,1.0,0.0
2376.0,150.7569122,2.607167,19.6628113,0.47113000000000005,1.6345,0.52887,2.0,0.0
2382.0,150.7468262,2.5657001,22.3861885,0.17162,1.0154999,0.82838,2.0,0.0
2387.0,150.749176,2.581383,22.0219727,0.965429,0.7295,0.034571,2.0,0.0
2393.0,150.7489777,2.587131,21.0118256,0.6966399999999999,0.5535,0.30336,2.0,0.0
2395.0,150.7505035,2.603816,20.0249062,0.71873,0.383,0.28127,2.0,0.0
2397.0,150.7471771,2.586731,20.9644585,0.38224,0.4715,0.61776,2.0,0.0
2399.0,150.7418518,2.558794,21.9243774,0.960709,0.602,0.039291,2.0,0.0
2405.0,150.7475891,2.5987899,19.4896145,0.74415,1.0145,0.25585,2.0,0.0
2409.0,150.7378387,2.5580151,21.0901585,0.75958,0.725,0.24042,2.0,0.0
2419.0,150.7384186,2.574044,22.4178619,0.26979,0.512,0.73021,2.0,0.0
2429.0,150.734848,2.564863,21.442997,0.73646,0.4285,0.26354,2.0,0.0
2432.0,150.7383118,2.5898311,21.4977703,0.79748,0.1585,0.20252,2.0,0.0
2437.0,150.7401886,2.6073959,21.3646259,0.43528999999999995,0.558,0.56471,2.0,0.0
2439.0,150.7370758,2.5901351,22.4150639,0.44323,0.884,0.55677,2.0,0.0
2441.0,150.7316284,2.5609009,22.4089336,0.64263,0.593,0.35737,2.0,0.0
2443.0,150.730835,2.560539,21.3955059,0.80135,0.843,0.19865,2.0,0.0
2444.0,150.7321167,2.5683579,22.1711025,0.82593,0.308,0.17407,3.0,0.0
2446.0,150.7350769,2.5918601,21.5086002,0.64818,0.3865,0.35182,1.0,0.0
2447.0,150.7361603,2.5684309,22.1283321,0.52157,0.328,0.47843,2.0,0.0
2463.0,150.7284393,2.579531,21.7731857,0.7714799999999999,0.2945,0.22852,2.0,0.0
2465.0,150.7320709,2.6043861,20.1215706,0.58811,0.8615,0.41189,2.0,0.0
2469.0,150.7299957,2.5945661,22.4406223,0.45764000000000005,0.2525,0.54236,2.0,0.0
2470.0,150.7253571,2.5690961,22.3175068,0.70482,0.2705,0.29518,3.0,0.0
2473.0,150.7282257,2.592721,21.5564308,0.8925,0.401,0.1075,1.0,0.0
