objid,ra,dec,modelmag_r,modelmag_u,expab_r,devab_r,lnlexp_r,lnldev_r,lnlstar_r,fracdev_r,score,nnavgz
1237648722291458150,150.289022094076,0.828499657994668,20.80673,23.59446,0.8328723,0.8917587,-0.1560961,-0.03083304,-0.6721891,1.0,0.8583392,0.257799
1237648722291458154,150.29037716534,0.628915595640499,20.60026,24.63466,0.7499016,0.6936941,-0.00601884,-0.8425074,-20.63474,0.0,0.8583392,0.16604
1237648722291458435,150.290541539796,0.723003257504283,20.05233,21.4854,0.6512737,0.5888039,-0.08154036,-0.3375577,-76.63376,0.4859332,0.8583392,0.118861
1237648722291524154,150.408871191137,0.673871389703785,20.58702,22.2198,0.7020027,0.6719329,-0.893135,-2.883266,-33.53251,0.0,0.8493556,0.179766
1237648722291590038,150.628717337041,0.663776998287053,20.95643,24.17287,0.6218092,0.7033355,-0.4266874,-0.2111255,-2.23079,1.0,0.865442,0.557311
1237648722291654739,150.727139074638,0.642306501062225,20.85309,23.08684,0.4633177,0.3655584,-0.1435537,-2.489473,-26.8228,0.0,0.8786241,0.17613
1237648722291655036,150.725551356359,0.702537568949344,20.71913,22.0814,0.6287591,0.5854548,-2.576675,-5.305676,-35.3246,0.0,0.8786241,0.367858
1237648722291655294,150.727416813135,0.698496156310232,20.07909,22.09069,0.9011193,0.8640395,-0.07096343,-0.5441239,-101.4323,0.3639515,0.8786241,0.193443
1237648722291720260,150.859802593125,0.707679570688616,20.50496,23.6621,0.999851,0.9999411,-0.003044584,-0.0009828844,-0.2571126,1.0,0.8726612,0.363957
1237648722291720416,150.931061144213,0.704673786631999,16.40765,18.74585,0.4212829,0.3904347,-974.2454,-400.0645,-18618.32,0.6799393,0.8726612,0.069977
1237648722291720451,150.929456217558,0.756023632472669,18.86435,21.81901,0.7267962,0.7265368,-49.15355,-8.610456,-524.4089,0.9572074,0.8726612,0.258006
1237648722291720867,150.928831562186,0.680159279567479,20.76574,23.0082,0.7717038,0.7762476,-0.01282668,-0.2390814,-16.55313,0.0,0.8726612,0.370185
1237648722291720872,150.930476435713,0.700488501973685,20.01932,21.8851,0.6668426,0.6267659,-0.0005103974,-2.142706,-123.2045,0.0,0.8726612,0.341948
1237648722291786354,151.090192245549,0.686869738236411,20.8591,23.20876,0.5617228,0.4520243,-0.09801202,-0.1768779,-4.768666,0.1297973,0.8687429,0.397521
1237648722291786357,151.090913673197,0.816519056339243,20.49862,22.13393,0.8437723,0.8238776,-0.01562761,-0.6059382,-30.71607,0.0,0.8687429,0.437595
1237648722291851891,151.210220069932,0.828814026511481,20.82748,22.57123,0.6938342,0.6662309,-0.07304172,-0.0627583,-4.90768,0.7150561,0.8602655,0.393376
1237648722291917089,151.328042674072,0.793700371399541,18.72871,20.78848,0.5978519,0.5499882,-8.627384,-55.55206,-1069.492,0.1478038,0.8605314,0.309207
1237648722292048136,151.557854951262,0.656431701744143,19.0528,21.58873,0.4946731,0.4445605,-1.375506,-22.06034,-688.2961,0.2806969,0.8583778,0.247093
1237648722292048232,151.667247173519,0.745281151527263,20.12121,24.46358,0.7082002,0.7280284,-3.557148,-1.115484,-36.57487,1.0,0.8583778,0.465393
1237648722292048316,151.557972913816,0.645115511894375,19.93102,21.77487,0.4645682,0.4233845,-1.548934,-0.5569775,-71.21591,0.8114893,0.8583778,0.180753
1237648722292048317,151.557699270116,0.71736715138806,20.6777,22.69818,0.4988317,0.3697457,-0.004834351,-0.3457048,-22.62508,0.0,0.8583778,0.362792
1237648722290803013,148.832105902213,0.639439747473918,20.62698,21.92183,0.5942714,0.4896813,-0.01424743,-0.5168451,-22.90308,0.0,0.8396599,0.358554
1237648722290803015,148.833410358601,0.723171057653854,20.08965,21.23554,0.1480262,0.08293176,-0.04261448,-3.270424,-114.1642,0.0,0.8396599,0.270128
1237648722290803154,148.746265351379,0.792167807948631,20.49163,22.61104,0.5055386,0.4050912,-0.05301926,-0.5863089,-28.15261,0.0,0.8396599,0.145273
1237648722290868636,148.941546823514,0.801509309060759,19.28566,20.9785,0.2598588,0.2306025,-0.5881873,-13.16502,-415.9664,0.1342521,0.8383038,0.177187
1237648722290868641,148.943819445449,0.725314270796674,19.62378,21.39166,0.3407048,0.2956088,-0.424884,-4.140648,-218.228,0.2567463,0.8383038,0.209113
1237648722290869125,148.941259253923,0.790106876918601,20.69211,22.14047,0.8774603,0.9997095,-0.3725583,-0.2064204,-1.975128,1.0,0.8383038,0.496501
1237648722290934124,149.064524307672,0.69515094604,20.50483,23.32761,0.555425,0.4101749,-1.241256,-0.7384875,-14.02295,0.8874876,0.8388395,0.320748
1237648722290934338,149.064037331957,0.68310871723536,20.96163,22.16729,0.9376328,0.9945032,-0.4392772,-0.2935307,-1.763472,1.0,0.8388395,0.388804
1237648722290999382,149.292600616765,0.71293705931645,18.06454,21.15741,0.4836381,0.4137502,-103.2082,-38.54765,-391.3,1.0,0.853155,
1237648722290999442,149.181214548469,0.637729207573607,18.51833,19.76806,0.6574855,0.6403551,-5.13733,-38.5753,-1225.993,0.4595398,0.853155,0.05939
1237648722290999549,149.290014646301,0.668758403198695,17.039,19.38072,0.2694343,0.2417289,-140.6821,-1375.943,-12378.82,0.0,0.853155,0.082184
1237648722290999632,149.180042139753,0.676694705813983,20.84954,21.76044,0.6971712,0.621291,-0.1488266,-0.4670948,-6.062791,0.0,0.853155,0.325343
1237648722290999633,149.180653612148,0.66730850179653,19.35434,21.19517,0.8434543,0.8566642,-4.476258,-36.6448,-396.9175,0.0,0.853155,0.152608
1237648722290999999,149.291662851372,0.745025503914123,19.7843,22.73237,0.6713332,0.6042122,-2.97002,-0.02798215,-57.81657,1.0,0.853155,0.385032
1237648722291000189,149.290436274855,0.741441430614102,19.59028,29.00164,0.999831,0.9708366,-1.626984,-1.469344,-2.655787,0.6924502,0.853155,0.520281
1237648722291065876,149.401784276756,0.799690530736604,20.963,21.82101,0.2999755,0.1912892,-0.03635683,-0.02836541,-0.6073176,0.7515189,0.8518574,0.39469
1237648722291130429,149.513074841051,0.735738800263586,20.11638,22.4132,0.6758988,0.6317237,-1.008597,-1.429401,-71.83334,0.5024476,0.8452831,0.352743
1237648722291130430,149.511503864411,0.738074684243217,20.90155,22.04716,0.0959131,0.05,-0.30878,-0.444028,-2.475038,0.0,0.8452831,0.338628
1237648722291130893,149.512332923652,0.826073393385879,20.95194,24.23652,0.2052442,0.2431065,-6.349774,-4.698939,-8.041454,1.0,0.8452831,0.398207
1237648722291195977,149.731729315933,0.799509025448624,20.4758,21.9814,0.6847268,0.5424961,-1.914175,-9.666086,-41.46305,0.0,0.8434237,0.431184
1237648722291196025,149.619576180486,0.797101265148059,18.79528,20.49163,0.5640525,0.5043355,-3.908729,-60.10449,-935.8875,0.08333494,0.8434237,0.094691
1237648722291196230,149.619562791187,0.651811709719081,19.34544,21.24002,0.724938,0.6869408,-5.577128,-0.9459815,-196.6087,0.8405194,0.8434237,0.190326
1237648722291196305,149.733383566509,0.661660058374546,19.82083,21.22233,0.7172857,0.6863542,-1.177701,-4.052252,-145.3028,0.2954397,0.8434237,0.229547
1237648722291196387,149.619781983253,0.764007979717801,20.16459,22.22812,0.7128716,0.6812001,-0.07708229,-0.01008941,-19.71869,0.793592,0.8434237,0.39551
1237648722291196389,149.62038682231,0.741509164881227,20.97054,22.11242,0.759109,0.7142457,-0.02561084,-0.1475406,-9.434231,0.0,0.8434237,0.373506
1237648722291196692,149.733174675268,0.658605402360727,19.73376,22.41636,0.6709971,0.6657937,-2.189579,-0.9697555,-68.44187,0.8784813,0.8434237,0.249829
1237648722291262127,149.847141714768,0.793767942187519,20.93008,22.83752,0.3514476,0.2999857,-2.684432,-4.532791,-20.99588,0.0,0.8478304,0.542168
1237648722291262134,149.848089101778,0.720058384045661,20.85699,23.5187,0.7080077,0.6615702,-0.0461332,-0.1506832,-9.799478,0.1014524,0.8478304,0.121736
1237648722291327170,149.956543587551,0.832322707683215,17.62389,20.74596,0.2961544,0.2246949,-125.4486,-535.8605,-5854.598,0.05453416,0.8513786,0.110279
1237648722291327171,149.955580795881,0.834163475324607,19.77299,23.06881,0.7091977,0.631108,-3.82428,-0.2877856,-32.3416,1.0,0.8513786,0.251054
1237648722291327260,149.956017223578,0.790043381475806,17.81117,21.23404,0.6624002,0.625568,-129.8446,-44.34591,-2497.329,0.6892939,0.8513786,0.21937
1237648722291327604,149.956169811539,0.643379377666781,20.5078,22.75011,0.7787458,0.7403084,-0.1408286,-0.4929912,-23.47193,0.2309134,0.8513786,0.166995
1237648722291327608,149.956857494109,0.777639622034485,20.57465,24.46104,0.4285373,0.3187619,-0.2511074,-0.3583179,-6.702626,0.3758458,0.8513786,0.272526
1237648722291393048,150.068110808768,0.805888162214814,20.09629,23.79303,0.732913,0.6997025,-2.33207,-0.4322397,-30.99906,1.0,0.8520827,0.431888
1237648722291393059,150.070254218512,0.777694860825223,20.83783,23.05241,0.6046154,0.4400339,-0.1021193,-0.07895032,-4.605526,0.7524518,0.8520827,0.417884
1237648722291393060,150.070696592094,0.638767676714937,20.58846,21.67117,0.4572702,0.3500049,-0.5928516,-1.289173,-30.79934,0.1741634,0.8520827,0.177175
1237648722291393266,150.163542854762,0.788131963813248,20.96604,22.77156,0.6133958,0.5317228,-0.02498079,-0.07443643,-6.296314,0.1413869,0.8520827,0.467396
1237648722291393271,150.164925069136,0.69407287542475,20.28747,21.88499,0.6584968,0.7986529,-1.709217,-1.001407,-10.21608,0.9211856,0.8520827,0.228327
1237648722291458255,150.273267082439,0.742394393492699,19.13958,20.58603,0.5320694,0.5104718,-9.41112,-5.410524,-329.2932,0.7205003,0.8583392,0.119075
1237648722291458657,150.273328144212,0.723219973799246,20.64326,22.24623,0.8326593,0.9997417,-0.01538064,-0.4752536,-23.59416,0.0,0.8583392,0.395543
1237648722291458658,150.273662597183,0.68703093063578,20.49938,22.47581,0.3642818,0.2999871,-0.03549553,-0.2014538,-31.54584,0.2587428,0.8583392,0.329326
1237648722291589439,150.605696441987,0.707614184053393,20.55391,21.65854,0.8012772,0.818827,-0.1039274,-0.2702372,-12.43606,0.16018,0.865442,0.308676
1237648722291589477,150.497731836281,0.834337439683828,20.96312,22.99081,0.2999803,0.1999629,-0.05245696,-0.05607026,-7.582656,0.6520824,0.865442,0.220482
1237648722291655035,150.724489599947,0.693395183299017,19.94642,21.96424,0.6313753,0.6862616,-5.156411,-0.6319438,-48.04607,1.0,0.8786241,0.485281
1237648722291720550,150.937045472505,0.836492257234555,19.24836,20.75209,0.4954063,0.4545352,-0.982474,-37.27922,-507.8161,0.0,0.8726612,0.077481
1237648722291720551,150.937547164678,0.634645899905705,19.32718,21.45017,0.3804978,0.3369693,-0.9467025,-21.45664,-519.3167,0.09147345,0.8726612,0.194899
1237648722291786516,151.061330626833,0.801326307427934,20.4789,21.91556,0.6154131,0.6309463,-0.2754984,-0.1162779,-1.7384,1.0,0.8687429,0.542181
1237648722291851803,151.174721325777,0.810660238259723,20.94833,25.40501,0.8859325,0.7725235,-0.02127322,-0.02736583,-0.6620532,0.4206027,0.8602655,0.324933
1237648722291851805,151.175673633097,0.829336387242862,20.39523,22.10771,0.8868682,0.8865119,-0.04536217,-0.05451623,-18.56264,0.6745048,0.8602655,0.369468
1237648722291916919,151.28389157286,0.648431521487574,17.92135,19.53604,0.6815339,0.6088732,-22.21045,-419.1695,-4064.447,0.0,0.8605314,0.090618
1237648722291917007,151.283870784868,0.655890690022219,19.54276,21.93445,0.453286,0.4267951,-0.2413942,-12.17206,-242.2933,0.0,0.8605314,0.163997
1237648722291917010,151.284378761443,0.662865742961342,19.39291,22.86959,0.7763428,0.7499433,-11.60212,-2.274807,-142.8999,1.0,0.8605314,0.220666
1237648722291982482,151.394163608007,0.747411888118695,18.21682,19.93195,0.8533206,0.8743481,-68.26446,-156.081,-2542.326,0.3752205,0.8561321,0.276971
1237648722292048215,151.617722271943,0.673027439307747,20.99321,22.2756,0.3343787,0.1059515,-0.05955261,-0.09925278,-0.8098444,0.0,0.8583778,0.346477
1237648722292048464,151.618630662346,0.664522493598856,20.74628,22.7983,0.5745149,0.5057491,-0.1807837,-1.266442,-21.4125,0.0,0.8583778,0.443443
1237648722292113655,151.730533495644,0.798445335477411,18.9903,21.54511,0.2976265,0.2304617,-21.01308,-11.7375,-500.1086,0.7681347,0.8619969,0.149548
1237648722292113656,151.730891867092,0.799809986437793,20.12235,22.29586,0.7423487,0.7260115,-0.3033761,-0.6063544,-22.27334,0.3675997,0.8619969,0.320884
1237648722292113657,151.729724508701,0.799067383254419,20.86378,22.43596,0.05,0.05,-0.003753577,-0.1476385,-7.742124,0.0,0.8619969,0.32675
1237648722292179025,151.968435786968,0.687515057566232,19.86279,21.45604,0.3568658,0.2557156,-0.4578977,-12.14772,-199.5977,0.0,0.8557028,0.334374
1237648722292179288,151.852639544684,0.765700101995595,20.96871,21.826,0.8422987,0.7027276,-0.1962597,-0.05942251,-1.157971,1.0,0.8557028,0.649622
1237648722292179680,151.965936676821,0.813200475330227,20.56254,23.14433,0.9562968,0.7999802,-0.4933302,-0.1443916,-6.991202,1.0,0.8557028,0.426485
1237648722827477430,148.387404352991,1.08138253922963,20.94767,23.11384,0.05,0.05,-0.0937763,-0.3243459,-8.902161,0.0,0.8325603,0.431785
1237648722827674035,148.748462073754,1.13137813578287,20.43003,23.04388,0.9067042,0.9213977,-0.347778,-1.259677,-17.27889,0.0,0.8254036,0.341666
1237648722827674231,148.833409397901,1.16909441268689,19.80485,21.83992,0.9915529,0.9761314,-0.9290795,-1.372084,-118.8641,0.4765928,0.8254036,0.334575
1237648722827739454,148.943903446253,1.09283394994055,20.13697,21.87056,0.6276258,0.6501028,-3.392917,-1.288506,-23.0256,1.0,0.8228199,0.336459
1237648722292048589,151.666768273992,0.637452322483079,20.37678,21.32816,0.9287481,0.9403568,-0.8935714,-4.44293,-54.84712,0.0,0.8583778,0.344228
1237648722292114052,151.77946754611,0.718026348497931,20.75485,22.4494,0.5117127,0.3991734,-0.261242,-0.1528748,-2.378915,0.9707034,0.8619969,0.313943
1237648722292114374,151.779934678197,0.633697354434884,18.59694,20.57908,0.4455715,0.4229294,-2.945408,-3.202557,-8.595408,0.567097,0.8619969,0.163161
1237648722827346188,148.029462212431,1.0808416244017,18.22533,20.27032,0.3397465,0.2994926,-72.25102,-100.5995,-2257.539,0.4931284,0.8237107,0.106521
1237648722827346647,148.09488271815,1.15040446063651,20.71789,23.26148,0.4601423,0.3673278,-0.2025846,-0.2319323,-5.084692,0.6207262,0.8237107,0.376152
1237648722827412076,148.174264084082,1.10415481134423,19.73725,21.40389,0.8562533,0.8304264,-2.515433,-10.69476,-143.6778,0.01109551,0.8269345,0.169995
1237648722827412078,148.174155720898,1.07565696728867,20.03058,24.40202,0.2596381,0.1695706,-0.02128494,-2.35717,-97.57716,0.0,0.8269345,0.305903
1237648722827477546,148.275553520934,1.12385205859556,19.69408,23.20682,0.9938648,0.9997582,-1.494474,-0.3668129,-79.86186,0.8566726,0.8325603,0.337265
1237648722827543200,148.527849577269,1.12555240714561,20.37462,21.81779,0.4660261,0.3772272,-0.4229062,-4.144077,-45.76202,0.0,0.8258806,0.317739
1237648722827543201,148.528599469219,1.11514580585803,19.83156,22.03446,0.6199633,0.5783962,-2.327855,-0.625811,-40.09277,1.0,0.8258806,0.312729
1237648722827608426,148.662979454927,1.11316197846177,20.31152,21.02815,0.8845928,0.7064499,-0.1024446,-0.07713243,-2.697809,0.9008867,0.8134303,0.315822
1237648722827805013,149.04355847559,1.17688261243481,19.97729,21.2722,0.6408927,0.6387324,-0.2920166,-2.526029,-63.04464,0.0,0.8261813,0.087984
1237648722827805152,149.041626888455,1.1380047047122,20.95338,23.08542,0.5447554,0.3999598,-1.609174,-1.91665,-4.937733,0.0,0.8261813,0.381125
1237648722827805153,149.04343247114,1.05715130591315,20.1752,22.87892,0.2176929,0.1488313,-1.528873,-5.734088,-82.93241,0.0,0.8261813,0.177772
1237648722827870452,149.157446352138,1.1634638061804,19.02061,20.83441,0.6913555,0.6659512,-0.4612795,-27.21742,-632.9053,0.0972785,0.8331441,0.135258
1237648722827935974,149.394985455235,1.08341667407694,18.91476,20.40947,0.4819477,0.4080898,-0.4181589,-34.68508,-792.653,0.1069789,0.8313078,0.129103
1237648722827936333,149.392471106623,1.10407635900478,20.68408,24.73892,0.2742265,0.2174963,-17.21256,-12.50897,-17.80844,1.0,0.8313078,0.552983
1237648722827936336,149.393325801708,1.07822454429202,20.81834,22.81757,0.7498895,0.6499826,-0.503918,-0.4355515,-5.56264,0.7592689,0.8313078,0.241312
1237648722828001782,149.486737055449,1.14337935472034,20.92753,22.79833,0.8400626,0.7996905,-0.01842001,-0.1551961,-4.288202,0.0,0.827969,0.411559
1237648722828001785,149.487608733737,1.18920509118292,20.73549,22.50059,0.8790274,0.950938,-0.1585313,-0.100514,-2.422388,0.9455884,0.827969,0.427107
1237648722828067376,149.636422124622,1.10111169206053,20.27111,24.93551,0.8627284,0.7564427,-0.5793106,-0.04753371,-13.25275,1.0,0.8285483,0.430067
1237648722828067710,149.638277268825,1.05607572308857,20.96141,23.6182,0.7178588,0.2792882,-4.613942,-3.780109,-4.835973,0.5573224,0.8285483,0.395934
1237648722828132847,149.757276172278,1.14843544736109,18.75245,20.93485,0.1290685,0.06446173,-8.029366,-62.62166,-946.4199,0.0,0.8271334,0.139554
1237648722828133061,149.829216087308,1.06892604277045,20.57609,22.48517,0.4500431,0.3391033,-0.0886736,-1.586496,-27.98742,0.0,0.8271334,0.374632
1237648722828263627,150.149784360611,1.2055798455701,17.52499,19.70477,0.5839795,0.5730343,-89.73986,-238.8675,-5298.522,0.4568644,0.834371,0.114247
1237648722828263952,150.086575025652,1.15834949869212,20.34529,23.11563,0.8014964,0.9054887,-0.5059313,-0.2227502,-14.77053,0.8796422,0.834371,0.341962
1237648722828329145,150.289021327745,1.09236131035726,16.9533,18.43393,0.6741381,0.7218916,-884.4972,-375.6708,-8051.649,0.7595469,0.8378686,0.09933
1237648722828329286,150.289333854275,1.13166628382062,20.46407,21.67506,0.6042906,0.4254284,-0.1328328,-0.7758974,-22.61718,0.0,0.8378686,0.436087
1237648722828395140,150.476471520801,1.20145851115506,18.58206,21.76485,0.7330336,0.6941819,-19.13113,-63.29016,-1174.385,0.2220525,0.8268219,0.252594
1237648722828395142,150.476781358335,1.1286235500985,20.50545,22.66781,0.5464989,0.6081606,-0.3291997,-1.169565,-16.51471,0.0,0.8268219,0.29568
1237648722828395146,150.478276910417,1.14524136819423,20.14725,21.99624,0.7607135,0.688677,-0.583187,-5.623552,-72.19426,0.0,0.8268219,0.305509
1237648722828460227,150.630965840531,1.15023960505872,17.85891,19.38338,0.5962981,0.550011,-15.88387,-324.0881,-3765.594,0.0003601803,0.8386289,0.059795
1237648722828526064,150.726109656266,1.08969321102601,20.99471,25.62768,0.6004053,0.5115451,-0.4176258,-0.5072156,-5.226582,0.5157042,0.8553295,0.372637
1237648722828526068,150.727000953461,1.16651348079357,20.72161,22.22237,0.5964068,0.4651017,-0.8226429,-2.911247,-30.19004,0.0,0.8553295,0.36411
1237648722828591415,150.930541715089,1.19473903982936,19.79213,21.69396,0.8606632,0.7964379,-1.424764,-4.503119,-107.2029,0.2939179,0.8475472,0.313594
1237648722828591685,150.929013789347,1.17510086189556,20.5465,22.6248,0.5516001,0.481452,-0.315754,-0.1592266,-10.90399,0.8351657,0.8475472,0.289341
1237648722828591686,150.929185131203,1.16687833204435,20.96155,21.95505,0.7067254,0.6445117,-0.5621983,-1.045802,-7.920531,0.0,0.8475472,0.370845
1237648722828591688,150.929466558037,1.08436258046458,20.14626,22.62025,0.8001844,0.7727798,-0.1703659,-5.066651,-86.66145,0.0,0.8475472,0.342788
1237648722828722459,151.091560701017,1.20578523237873,19.99455,21.35297,0.6709304,0.5560348,-0.4863961,-6.340508,-102.9642,0.0,0.8378338,0.343665
1237648722828788220,151.325508213555,1.21473866124534,20.95908,22.43234,0.7978514,0.7239996,-0.7419243,-0.9919173,-2.258545,0.0,0.8364744,0.392606
1237648722828788223,151.327195482433,1.06718406279308,19.782,22.98239,0.9732484,0.9998899,-3.47951,-0.2549475,-53.14975,1.0,0.8364744,0.41997
1237648722828853662,151.442058508489,1.18875983780938,20.21122,21.9852,0.2535709,0.1842381,-0.6607504,-2.059623,-65.30428,0.2233175,0.8341922,0.261673
